k_per_nm,e1_raw_eV,e2_raw_eV,h1_raw_eV,h2_raw_eV
0.22043339422868999,2.9790909717264,3.1137053426892001,1.4348287699259501,1.4192980740709999
0.2222857756928,2.9795332717904,3.1140822276095999,1.4347189245143999,1.4192669771922501
0.22413815715690999,2.9799790684682002,3.1144621416367499,1.4346095110059001,1.4192339851204498
0.22599053862101001,2.9804283569562,3.1148450817849,1.4345005549030501,1.41919908315565
0.22784292008512,2.9808811324236499,3.1152310450488501,1.4343920811323001,1.41916225737115
0.22969530154923001,2.9813373900120501,3.1156200284041997,1.4342841140083,1.4191234946428501
0.23154768301333001,2.981797124836,3.1160120288073498,1.4341766771991999,1.4190827826785499
0.23340006447743999,2.9822603319830501,3.1164070431957498,1.4340697936924001,1.41904011004675
0.23525244594155001,2.9827270065143501,3.1168050684879001,1.43396348576045,1.4189954662045501
0.23710482740565,2.9831971434645501,3.1172061015835499,1.43385777492825,1.4189488415251499
0.23895720886975999,2.9836707378423002,3.1176101393637499,1.4337526819406499,1.4189002273247
0.24080959033387001,2.9841477846302,3.1180171786912001,1.4336482267308002,1.4188496158883499
0.24266197179797,2.9846282787858502,3.1184272164099998,1.4335444283898502,1.4187970004950001
0.24451435326207999,2.9851122152409504,3.1188402493460003,1.43344130513705,1.41874237544185
0.24636673472619,2.9855995889024998,3.1192562743068999,1.4333388742911999,1.41868573606725
0.24821911619029,2.9860903946526998,3.1196752880825498,1.4332371522434499,1.4186270787728001
0.25007149765440001,2.9865846273491998,3.1200972874446999,1.4331361544304,1.4185664010444001
0.25192387911851,2.9870822818253999,3.1205222691472998,1.4330358953097,1.4185037014716999
0.25377626058260999,2.9875833528906997,3.1209502299267502,1.4329363883357999,1.4184389797666501
0.25562864204671998,2.9880878353310498,3.1213811665018998,1.43283764593765,1.4183722367806
0.25748102351083002,2.9885957239085501,3.1218150755742498,1.4327396794978999,1.4183034745195
0.25933340497493002,2.98910701336245,3.1222519538279503,1.43264249933335,1.4182326961585998
0.26118578643904,2.9896216984090502,3.1226917979299502,1.4325461146772001,1.4181599060540999
0.26303816790314999,2.9901397737417001,3.1231346045302999,1.4324505336631002,1.4180851097547
0.26489054936724998,2.9906612340317498,3.1235803702620997,1.4323557633105999,1.41800831401015
0.26674293083136003,2.9911860739282998,3.1240290917416997,1.432261809513,1.4179295267782499
0.26859531229547001,2.9917142880585503,3.1244807655688502,1.4321686770268001,1.41784875723035
0.27044769375957001,2.9922458710280999,3.1249353883267501,1.4320763694637,1.41776601575395
0.27230007522367999,2.9927808174213499,3.12539295658225,1.4319848892841001,1.4176813139536999
0.27415245668778998,2.9933191218015001,3.1258534668858999,1.43189423779345,1.4175946646499999
0.27600483815188998,2.9938607787110998,3.1263169157722501,1.4318044151410501,1.4175060818749499
0.27785721961600002,2.9944057826719996,3.1267832997597003,1.43171542032085,1.4174155808661499
0.27970960108011,2.9949541281860999,3.1272526153508999,1.4316272511753501,1.4173231780578002
0.28156198254421,2.9955058097348504,3.12772485903275,1.4315399044017001,1.4172288910689499
0.28341436400831999,2.9960608217804001,3.12820002727655,1.4314533755608498,1.4171327386893999
0.28526674547242997,2.9966191587652,3.1286781165380999,1.43136765908945,1.41703474086265
0.28711912693653002,2.9971808151125501,3.1291591232579998,1.4312827483143,1.4169349186659499
0.28897150840064001,2.9977457852268499,3.1296430438614,1.4311986354696999,1.4168332942878998
0.29082388986475,2.9983140634938001,3.1301298747585999,1.43111531171795,1.4167298910027
0.29267627132884999,2.9988856442805503,3.1306196123448502,1.4310327671723,1.4166247331420001
0.29452865279295998,2.9994605219363,3.1311122530005999,1.4309509909223999,1.4165178460640999
0.29638103425707002,3.0000386907924002,3.1316077930916499,1.4308699710631001,1.4164092561203501
0.29823341572117001,3.0006201451622001,3.1321062289692003,1.4307896947253,1.4162989906186501
0.30008579718528,3.0012048793421497,3.1326075569700498,1.4307101481096001,1.4161870777848999
0.30193817864938999,3.0017928876114501,3.1331117734168004,1.4306313165217999,1.41607354672265
0.30379056011348998,3.0023841642322,3.1336188746177003,1.4305531844108499,1.4159584273690502
0.30564294157760002,3.0029787034502999,3.1341288568671999,1.4304757354092499,1.4158417504506
