z_nm,e1_nm_minus_half,e2_nm_minus_half,h1_nm_minus_half,h2_nm_minus_half
21.116343188881,0.016023056358834099,0.30898316633156858,0.00068104400626744404,0.018668694536083111
21.177724563721998,0.01508087334615809,0.29329095847191861,0.00060955636042779354,0.016839635821476101
21.242335087762999,0.014110133399031085,0.27687008219184872,0.00054115612176130318,0.015071594387411088
21.310344639970999,0.013115540023722078,0.25977952295013879,0.00047647664296410284,0.013382724382703078
21.3819320363,0.012103036761502073,0.24210329203383887,0.00041613219534873246,0.01179120989771007
21.457285499847,0.011087170804147065,0.22408089926814895,0.0003606100902444021,0.010312225332842061
21.536603155744,0.010094931933598061,0.20618088832201903,0.00031002487593888186,0.0089508127533923527
21.620093552080998,0.0091282432854297556,0.1884305462356691,0.00026426349201696156,0.0077056760203761451
21.707976208241,0.0081885954271592488,0.17085149344498921,0.00022316383572312131,0.006574261339441439
21.800482192072,0.0072769380378613436,0.15345784401854928,0.00018651635128933108,0.0055527476723792333
21.897854727434002,0.0063935535536494385,0.13625400550841937,0.00015406601451238089,0.0046360438698022271
22.000349833697999,0.0055379076292126333,0.11923203146431945,0.00012551431385674075,0.0038177830698943225
22.108236998892998,0.0047084690037505284,0.10236840898739953,0.0001005206295189006,0.003090299577803518
22.221799888265,0.0039024881016696232,0.085620120663862598,7.8702128412879457e-05,0.0024445658029396142
22.341337090109999,0.0031157190067290187,0.068919759709681686,5.9630874863518351e-05,0.0018700555893987111
22.467162900849001,0.0023420626779498137,0.052169391839358759,4.2826216238956252e-05,0.0013544832545631081
22.599608151396001,0.0015730994651238094,0.035232736630838833,2.7739488607357163e-05,0.00088334118308767517
22.739021077006999,0.00079746468219097472,0.017925069500134918,1.3726437221311082e-05,0.00043911665832961259
22.885768232884999,0,0,0,0
