wavelength_nm,Re_electron,Im_electron,Re_hole,Im_hole,Re_total,Im_total,cancellation_fraction_modulus
472,11.436573595896045,0.0014601556271703572,-10.660010017956605,-0.001350889081174763,0.77656357793943842,0.00010926654599559466,0.96485594366471406
473,11.53582226591401,0.0014803498359713522,-10.75191109775615,-0.0013694241861920665,0.78391116815786144,0.00011092564977928544,0.96482768539955377
474,11.635983671265119,0.0015008410565321676,-10.844647847329604,-0.0013882287413470281,0.7913358239355166,0.0001126123151851396,0.96479921728360485
475,11.737068180282176,0.0015216342705595769,-10.938229612739185,-0.0014073071973295895,0.7988385675429921,0.00011432707322998751,0.96477053680390223
476,11.839086314186332,0.0015427345586183365,-11.032665875373777,-0.0014266640915582692,0.80642043881255354,0.00011607046706006745,0.96474164140614138
477,11.942048749931534,0.0015641471024587007,-11.127966254416194,-0.0014463040501811188,0.81408249551533873,0.0001178430522775818,0.96471252849380973
478,12.04596632311366,0.0015858771874082518,-11.224140509365412,-0.0014662317901307897,0.82182581374824948,0.00011964539727746183,0.96468319542730052
479,12.150850030946117,0.0016079302048300692,-11.32119854261518,-0.0014864521212353532,0.8296514883309396,0.00012147808359471546,0.96465363952300354
480,12.256711035303695,0.001630311654649393,-11.419150402090484,-0.0015069699483866699,0.8375606332132135,0.00012334170626272312,0.96462385805237127
481,12.363560665836658,0.001653027147950994,-11.518006283943498,-0.0015277902737680941,0.84555438189315968,0.00012523687418289987,0.96459384824096139
482,12.471410423156797,0.0016760824096495131,-11.617776535310526,-0.0015489181991434064,0.85363388784627392,0.00012716421050610628,0.9645636072674556
483,12.580271982097603,0.0016994832812351778,-11.718471657131571,-0.0015703589282089168,0.86180032496603354,0.00012912435302626127,0.96453313226265058
484,12.690157195050583,0.0017232357235973511,-11.820102307034402,-0.001592117769010759,0.87005488801617781,0.00013111795458659221,0.96450242030842548
485,12.801078095379772,0.0017473458199284669,-11.922679302284642,-0.0016142001364294742,0.87839879309512581,0.00013314568349899263,0.96447146843667975
486,12.913046900916715,0.0017718197787110136,-12.026213622803812,-0.0016366115547340472,0.88683327811290402,0.00013520822397696637,0.96444027362824336
487,13.026076017538095,0.0017966639367902959,-12.130716414257179,-0.0016593576602076422,0.89535960328091324,0.00013730627658265371,0.96440883281176071
488,13.14017804282846,0.0018218847625358864,-12.236198991213373,-0.0016824442038473918,0.90397905161508896,0.0001394405586884944,0.96437714286253995
489,13.255365769830295,0.0018474888590946669,-12.342672840377594,-0.0017058770541406227,0.91269292945270086,0.00014161180495404372,0.96434520060137674
490,13.371652190884179,0.001873482967738609,-12.450149623900796,-0.0017296621999200791,0.92150256698338229,0.00014382076781852996,0.96431300279334276
491,13.489050501561247,0.0018998739713104286,-12.558641182766452,-0.0017538057533006894,0.93040931879479238,0.0001460682180097395,0.96428054614654213
492,13.60757410469102,0.0019266688977704997,-12.66815954025769,-0.0017783139527006433,0.93941456443332827,0.00014835494506985658,0.96424782731083569
493,13.727236614487115,0.0019538749238484482,-12.778716905506606,-0.001803193165949543,0.94851970898051086,0.00015068175789890558,0.96421484287652837
494,13.84805186077363,0.0019814993788030083,-12.890325677128221,-0.0018284498934865437,0.95772618364541051,0.00015304948531646425,0.96418158937302212
495,13.970033893315348,0.0020095497482938993,-13.002998446941623,-0.0018540907716515407,0.96703544637372563,0.00015545897664235827,0.96414806326743197
496,14.093196986254748,0.0020380336783695869,-13.116748003780602,-0.0018801225760725221,0.97644898247414647,0.00015791110229706502,0.96411426096315966
497,14.217555642658759,0.0020669589795749466,-13.231587337396455,-0.001906552225152337,0.98596830526230317,0.00016040675442260938,0.96408017879843477
498,14.343124599178861,0.0020963336311830517,-13.347529642455623,-0.0019333867836583149,0.99559495672323628,0.0001629468475247371,0.96404581304480885
499,14.469918830827627,0.0021261657855554269,-13.464588322634885,-0.0019606334664182233,1.0053305081927437,0.000165532319137204,0.9640111599056097
