wavelength_nm,demo21_chi_real_pm_per_V,demo21_chi_imag_pm_per_V,demo21_chi_abs_pm_per_V,demo21_phase_rad,demo21_phase_deg,hybrid_chi_real_pm_per_V,hybrid_chi_imag_pm_per_V,hybrid_chi_abs_pm_per_V,hybrid_phase_rad,hybrid_phase_deg
657.0,7.480357708097583,14.604190164456602,16.408477132284577,1.0974314571552088,62.878190799885495,-12.270741352830475,23.668649763624217,26.66038399913198,2.049085761876946,117.4039660158978
658.0,7.237736974565714,14.791062152169701,16.466947382631144,1.1157196483800937,63.92602697199959,-12.425567315899093,23.67040507327037,26.73355194235595,2.0541971153555556,117.69682499782165
659.0,6.753412730817226,14.711497195424117,16.187548710157937,1.140436344862496,65.34218936394709,-12.581403028645457,23.67255063268284,26.80823298216691,2.0593068633907654,117.98959199461443
660.0,6.48934182229175,14.916829678994711,16.267248229454246,1.1604568066975545,66.48927733099868,-12.737734729217966,23.675150945885257,26.884245541624875,2.0643963223110795,118.28119651075365
661.0,6.103575546693856,14.806175555164437,16.01488273527309,1.17979001876918,67.5969887871342,-12.894380750867809,23.67772607313918,26.96107874219734,2.0694676376469596,118.57176147607954
662.0,5.799260502497714,15.012481307135129,16.093663889025137,1.2021593333120721,68.87865610104252,-13.051756607904291,23.679957021038813,27.03865224211848,2.0745397858880072,118.86237416335628
663.0,5.509464082759755,14.901354422669083,15.887245139079942,1.2166547245449677,69.70918084107838,-13.210286930298928,23.682127459619554,27.11742690216926,2.079621052010299,119.1535092667464
664.0,5.159244547200424,15.081860627480557,15.939897248243652,1.241192062686728,71.11506675708662,-13.36982927741344,23.68468783760848,27.197734701113266,2.0846981090059646,119.4444032049454
665.0,4.9520089237405935,15.002328340984707,15.798488789486147,1.2519741970920624,71.73283755265508,-13.529935831933125,23.687589653154234,27.279315739080545,2.0897568944769165,119.73425026189305
666.0,4.566881464944419,15.129218197633806,15.803469542681658,1.2776354595365558,73.2031195877021,-13.690561049064065,23.69035993941707,27.36173634653487,2.094804202569191,120.02343971348262
667.0,4.414399477176177,15.10834669809373,15.740046464159278,1.2865265885646215,73.71254375611653,-13.852178071738594,23.69280059770988,27.4450658132568,2.09985832685403,120.31301970413844
668.0,4.021899282746829,15.16246114866357,15.686806619745514,1.3115135359418015,75.14419038374443,-14.015137135888633,23.695288644060618,27.52981607027393,2.1049228090838077,120.60319316132372
669.0,3.8837022945511004,15.212587113931503,15.700507960306771,1.3208400761485004,75.67856177504734,-14.179199350199214,23.69823926420062,27.61623143073634,2.1099817562180787,120.89304948089726
670.0,3.5217626392753725,15.19359742460317,15.596416729117747,1.3430261216783037,76.94972854799016,-14.34392476842929,23.701505879330075,27.703962870143275,2.115023589122382,121.18192522732402
671.0,3.3540269481229927,15.303624170672439,15.666857040450868,1.3550421043975793,77.63819364450679,-14.509356710214417,23.704584943506347,27.79260296352524,2.1200586692177166,121.47041406629702
672.0,3.0575848546061613,15.23612006873455,15.539889957525848,1.3727469887598416,78.65260879523159,-14.676017214479241,23.707326289161095,27.882302649896758,2.1251054490152597,121.75957324882812
673.0,2.8292189347665886,15.370004525619793,15.628228271253741,1.3887600196618697,79.57008788313036,-14.84423038931371,23.710129561939908,27.973584319764985,2.130165606441731,122.04949891303671
674.0,2.612457063257935,15.299373116275726,15.520816655652714,1.401671667271372,80.30987079771502,-15.01374378025717,23.713361400123457,28.066635195407304,2.135223693178525,122.33930593546611
675.0,2.321771796013215,15.407462780177395,15.581416289776556,1.421230283673218,81.43049697065614,-15.184168616359672,23.716837908201924,28.161096870220906,2.1402707980662976,122.62848374429532
676.0,2.1646944230911522,15.38179147009758,15.533364438360692,1.4309835396757213,81.98931737611022,-15.355582984231924,23.720096043851097,28.25662550827953,2.145317627455257,122.91764576820529
677.0,1.8453227924860367,15.424877535895932,15.534866050463886,1.4517293077888018,83.17796233174681,-15.528442737690968,23.72302981303157,28.353389168981757,2.150379239806963,123.20765479348934
678.0,1.6969562370342979,15.467478095627976,15.560287243786371,1.461522114476251,83.73904882452513,-15.702970980428958,23.725980591300495,28.451809303293203,2.155454867414817,123.49846683379945
679.0,1.4024060308050263,15.44261081830263,15.506159149215376,1.4802307022983667,84.81097194738221,-15.878918669430739,23.729199326449137,28.55196943793458,2.1605314712403128,123.78933480726032
680.0,1.207436639951759,15.531689049225971,15.578551536049298,1.4932121682650334,85.55475515916494,-16.056006473072433,23.732489786003818,28.653558510351193,2.165604007467248,124.07996972449091
681.0,0.9753634043358104,15.479135821487235,15.509834929829745,1.5078680337950792,86.39447439914782,-16.234370557207015,23.735527865873678,28.75639181921779,2.1706821624363277,124.37092657193259
682.0,0.7129914489147043,15.555324136258855,15.571655846129621,1.5249925391443075,87.3756362819078,-16.414380416612705,23.738348010611176,28.860718125752975,2.1757751985101077,124.66273604386805
683.0,0.5319873784882476,15.52857239763534,15.53768230076394,1.5365511052444254,88.03789333666755,-16.596143413011404,23.741283209572543,28.96688634669548,2.180878746442428,124.95514780093274
684.0,0.2401549842964256,15.532586156808641,15.534442607804307,1.5553361936295653,89.11419961891629,-16.779437569940026,23.74447543951331,29.07489706019895,2.1859827968984287,125.24758835048338
685.0,0.06927007364649253,15.546613556291188,15.546767876692567,1.5663407188258882,89.74471246821096,-16.96414820934834,23.747684437585622,29.184496579791862,2.1910880955336385,125.54010041543481
686.0,-0.1681674927605997,15.493786331465238,15.494698938369872,1.5816497673866803,90.62185633910518,-17.150544121657685,23.750651711192827,29.295641661778184,2.1962065316919084,125.83336520501082
687.0,-0.3761662018775702,15.532579744469803,15.53713405135415,1.5950094770059577,91.38731131581011,-17.338990626593027,23.75346279013797,29.408631224039482,2.2013455977744387,126.12781200217864
688.0,-0.538127971764278,15.493125899502223,15.502468572837738,1.6055157069711954,91.9892739514121,-17.529525517950628,23.75638808298908,29.523723336226883,2.20649981583144,126.42312694353495
689.0,-0.7803477450763664,15.515654149607549,15.535265246962464,1.6210482058896065,92.87922058472857,-17.721901433776345,23.75945925175013,29.64081129733225,2.2116607164443036,126.7188247671385
690.0,-0.9388806069135645,15.536511819870771,15.564854523027916,1.631153518275942,93.45821233512687,-17.91601492112546,23.762404300969198,29.759627833975166,2.216830042424209,127.01500532871441
691.0,-1.1661509736303857,15.518899729149254,15.56265263047042,1.6457992888371515,94.29735317600112,-18.11211096015716,23.765023402420834,29.880175714855746,2.2220175045810437,127.31222501668488
692.0,-1.3802454043028358,15.56241169310177,15.623499450561319,1.6592558388939058,95.06835670105967,-18.31050841080408,23.767458675714554,30.002780040588338,2.227227648476409,127.61074427254516
693.0,-1.5686131765544191,15.551791438382901,15.630699416232783,1.6713201786242642,95.7595924502212,-18.511267399010517,23.76998670668321,30.127716288387443,2.232455199368591,127.91026087585702
694.0,-1.8246300088425425,15.554511042667412,15.661164977281583,1.6875681820124726,96.69053446987981,-18.714254277467486,23.772639549894762,30.254945121928923,2.2376947438323027,128.21046466019885
695.0,-2.027294293193858,15.575915219795972,15.707293117704532,1.700224449324913,97.41568517127203,-18.91946848677254,23.77517281006158,30.384290841983965,2.2429500780012037,128.51157312800777
696.0,-2.26920688181115,15.533154204715888,15.69803106825636,1.7158581446806642,98.31142993334984,-19.127150654125185,23.77739358460772,30.515771951942256,2.2482301532985653,128.81409915805787
697.0,-2.523143072740556,15.51884430839068,15.722619999020152,1.7319717823861562,99.23467336647741,-19.337545754248502,23.779383688624115,30.64962910719242,2.2535382050812447,129.11822812264228
698.0,-2.73077257271894,15.454046735026278,15.693459762980577,1.7456936680264072,100.02087950062496,-19.55068690783643,23.78134104311583,30.786060812926884,2.2588695299245907,129.42369053537925
699.0,-2.931874113692387,15.363843382842209,15.641085937716852,1.7593587223194949,100.80382943843601,-19.76650284219561,23.783290957364017,30.925063676137516,2.264220337348841,129.73026921777608
700.0,-3.1167850137878075,15.32373244778945,15.637491005708284,1.7714550739293478,101.49689933318686,-19.985074724701658,23.785057903552453,31.066576754242686,2.2695948189096673,130.0382043282823
701.0,-3.247747400815412,15.24160207048215,15.58378313678771,1.7807407895811669,102.02893164979466,-20.20667250218752,23.786502839318313,31.210692573788865,2.2750009798655504,130.34795453442283
702.0,-3.390080978896269,15.216190317600642,15.589262228371098,1.7900103948829473,102.56004091133877,-20.431535637155985,23.787686723149662,31.357641622594734,2.280441713210242,130.65968559252974
703.0,-3.5427143711991387,15.211721067605156,15.618811829154081,1.7996113088885564,103.11013276332821,-20.65971837094529,23.788754252902063,31.507598957580697,2.285913507971336,130.97319633870222
704.0,-3.6696063638117087,15.204063749995465,15.640638266364117,1.8076239527401443,103.56922343876565,-20.89120436888706,23.78971199710817,31.660587753356037,2.2914139935631006,131.28835094838286
705.0,-3.850062342510962,15.206457924329158,15.686278801730321,1.8187713283355595,104.20792101303007,-21.126112298346,23.790397609000077,31.816593771751286,2.2969475186061765,131.60539857918104
706.0,-4.004791201633577,15.218310692248952,15.73643329647797,1.8281183578151619,104.74346635319564,-21.364715285275462,23.79067231524413,31.975727488709406,2.3025214480761638,131.92476121311492
707.0,-4.170110931900049,15.232098741190685,15.79261400926823,1.838019833520729,105.31077912207596,-21.60728135835547,23.790574780936904,32.13823355610085,2.3081390817085268,132.24662791110006
708.0,-4.352299251258527,15.228513326197607,15.83824885833922,1.8491746308714085,105.94990193159362,-21.853961593302465,23.79022949052131,32.30434423623561,2.313799003619708,132.57091754898437
709.0,-4.529385540925817,15.256757318853682,15.914897965891683,1.8593858398238787,106.53496110829636,-22.104838786173524,23.789641122072148,32.474157763977615,2.3195006196102708,132.89759608164792
710.0,-4.712501797662017,15.262779000050086,15.97373143624675,1.8702682922295077,107.1584797018909,-22.360049682380147,23.788665919577536,32.6477020329422,2.3252475803558132,133.22687267739485
711.0,-4.89486273439002,15.272160645805759,16.037411635916136,1.8809607922248075,107.77111482406522,-22.619855085733203,23.7871804316162,32.82510924560396,2.331045733608729,133.55908238775697
712.0,-5.098563338022817,15.2900404737615,16.117713417265342,1.892657724551741,108.44129967964865,-22.88458663909318,23.785182982458235,33.00665440712195,2.3368996750063884,133.89448852335977
713.0,-5.284539606382729,15.301090186509219,16.187949831498628,1.9033406067547545,109.05338374291674,-23.154514244746796,23.782718772992904,33.19260824559365,2.342811361663055,134.23320321859055
714.0,-5.486351979559688,15.317761987112549,16.270645049826655,1.9147302942053266,109.70596476380764,-23.429818265262263,23.779779849816013,33.383144154631886,2.3487816930404044,134.5752780088072
715.0,-5.692559737724396,15.320430818704734,16.3438317673145,1.9265534630642243,110.38338243989298,-23.71071925360377,23.776273326904864,33.578406466640196,2.3548140272887763,134.92090530185115
716.0,-5.900018926715674,15.34382610316827,16.439076093864617,1.9378876848207072,111.03278551060481,-23.99755473154333,23.772065757134744,33.77859889715611,2.3609147977302736,135.27045369992712
717.0,-6.115463151933269,15.349637479009997,16.523022129734077,1.9499320550335013,111.722877090691,-24.290725605588914,23.76708458931774,33.98402066150793,2.367090123860732,135.62427382431923
718.0,-6.32466146411223,15.364177894216727,16.615032500743542,1.9613051579259633,112.3745078863971,-24.590629552046767,23.761327457208964,34.195025139553685,2.373344174342899,135.98260452180915
719.0,-6.557350272443047,15.371780932335891,16.71198646562503,1.974007567020871,113.1023023171839,-24.8976224878505,23.754767894119976,34.41192530578654,2.3796803754529408,136.34564210356066
720.0,-6.776155680072946,15.383067494343393,16.80937391267471,1.9857173673331803,113.7732244540202,-25.21206667622157,23.747309942423815,34.634997265595146,2.386103366638161,136.71365239032352
721.0,-7.01707525780932,15.396465454966004,16.92012097119052,1.998428975283149,114.50154594037835,-25.534415506332405,23.738799538380317,34.864551894057584,2.3926204008390344,137.08705094497597
722.0,-7.246861431730108,15.39990203474342,17.01981149397348,2.0106308666028823,115.20066281507638,-25.865218535521915,23.72908813082226,35.10098507749656,2.399239973235853,137.46632450549495
723.0,-7.497126409165091,15.414189381505391,17.140715815972044,2.023487269813125,115.93728045874172,-26.205085687512643,23.718069907657554,35.34477834184862,2.405970219474694,137.85193921006436
724.0,-7.744631974493711,15.412808866042097,17.24917393852518,2.036426162599796,116.67862440699024,-26.554640068227556,23.705648187274544,35.5964417481853,2.412818644688695,138.24432507113758
725.0,-8.004404571486074,15.42771487996024,17.380589143103688,2.04939641734853,117.42176526330222,-26.914529333301164,23.69168554509779,35.85648969434856,2.41979334569697,138.64394600227737
726.0,-8.269807443238252,15.424446276463225,17.5015215933855,2.0629435196440653,118.19795704946837,-27.28547447059614,23.67597604125599,36.12546136164466,2.426904422566213,139.05138069467813
727.0,-8.540349049331514,15.43558810625437,17.64071829802741,2.076161568114299,118.95529544021213,-27.668316257928144,23.658267202295015,36.403974117724005,2.434164217037245,139.46733627800066
728.0,-8.825537827899247,15.430989921062945,17.776545443241407,2.090324840287084,119.7667911598078,-28.064022888728356,23.63829018394214,36.69275328343902,2.4415866129422614,139.89260823723328
729.0,-9.111421384539868,15.43609597956544,17.92459368401434,2.1040286298094064,120.55196046277246,-28.4736749792408,23.615765489638168,36.99262827219808,2.4491864371014818,140.32804608659816
730.0,-9.41772588249161,15.430643485122372,18.07756397202626,2.118774038173941,121.39681012925719,-28.898459780513303,23.590374286782282,37.304513623373026,2.456979748897263,140.77456996092596
731.0,-9.72405020398487,15.428410636956368,18.237132646119747,2.133175675054035,122.22196314056653,-29.339698918645126,23.561718881611682,37.62941042978009,2.4649849055805824,141.23323165322108
732.0,-10.053320225656046,15.421289736749033,18.408840938645376,2.1485143215266764,123.10080284689211,-29.79889990315113,23.529297664014805,37.96843799789284,2.4732236399476197,141.7052763609817
733.0,-10.385484424992256,15.410706192118575,18.58354519680135,2.163799268554015,123.97656580163965,-30.277809239187324,23.492497771611998,38.32288068339607,2.481721671744629,142.19217771711834
734.0,-10.741231386518269,15.399490143912244,18.775471988506055,2.1798462684900826,124.89599117182303,-30.778455095993323,23.450588413449648,38.69422947976993,2.490509006299036,142.6956549002553
735.0,-11.105723478356467,15.379411740330879,18.970065879072358,2.196211733254265,125.83366323258075,-31.303186935899138,23.402693894358666,39.084211567548586,2.4996204759668594,143.21770365738308
736.0,-11.493681733226392,15.360829212293178,19.18488451552267,2.2131740436120384,126.8055320268722,-31.85473099888855,23.347738164342573,39.49481946283905,2.509096958871773,143.7606661324625
737.0,-11.898167965843125,15.329143162478598,19.404871322407164,2.23084292658024,127.81788444966074,-32.43627757416082,23.28436444311738,39.9283574717007,2.5189873631630624,144.32734455603145
738.0,-12.327051703190769,15.298508442083222,19.64689706405645,2.2490445846889697,128.86076263943102,-33.05160524533681,23.21083327374874,40.38751528078123,2.529351257668361,144.9211519705039
739.0,-12.781766469909565,15.251198784762872,19.899060743252605,2.2683309926344277,129.96579241667334,-33.705242176634876,23.124890974311498,40.87546859375926,2.540262153391863,145.5463002461679
740.0,-13.264286950663786,15.201732009328252,20.17508276049902,2.2882376156940523,131.1063579023476,-34.40266947607729,23.023583136081875,41.396002796215654,2.5518118190571237,146.2080473435745
741.0,-13.783747988025313,15.131159743869423,20.46811431939656,2.309628969672959,132.33199220340936,-35.150583121409056,22.902970740226632,41.95365970332939,2.564116425283942,146.91304934894157
742.0,-14.33872784707054,15.051564289279105,20.788186641134867,2.331945098262575,133.6106121866656,-35.95724350378672,22.757684833571183,42.553913796204085,2.577325739918226,147.66988732774644
743.0,-14.945040548740076,14.94300562056587,21.134040171717007,2.3562625752106676,135.00390098419797,-36.83294956375972,22.580216199363136,43.203383399641844,2.591637194487083,148.48987327323516
744.0,-15.601263552797256,14.812082088017615,21.512721822819454,2.3821371937727407,136.48640742431562,-37.79067485792989,22.359754922792362,43.91006429538805,2.6073178002100565,149.38830580137022
745.0,-16.329507246542395,14.635163634510098,21.928082942285844,2.410858582181841,138.13202176191302,-38.8468808830943,22.080227301089643,44.6835158868805,2.624739205817827,150.38647881588102
746.0,-17.132477658972952,14.407213772030975,22.38503069929113,2.4423878386469244,139.93851508854786,-40.02242129003633,21.716835118446426,45.53476840260573,2.644435651649392,151.51500203343772
747.0,-18.03891076280791,14.09086168117798,22.890056453111622,2.478459799777758,142.0052862201046,-41.34306086955532,21.229696206546894,46.4752480691177,2.6672028050982184,152.8194638375822
748.0,-19.057270829642793,13.650311661365393,23.44164200577174,2.520024922666542,144.38679233657453,-42.83771986432339,20.551776139567234,47.512585129259506,2.6942686725692115,154.37022381253053
749.0,-20.212353372002422,12.998633897120735,24.031306914649353,2.5700809210876465,147.25478978541733,-44.52751179077162,19.566104118307535,48.63673238043194,2.727575104041418,156.27854176652966
750.0,-21.473559147827793,12.005709187104697,24.60184536900817,2.6317953307502027,150.79076499422317,-46.38165191285419,18.068993066864945,49.77696399556309,2.770108125942881,158.715504411421
751.0,-22.699649044242282,10.46345539798847,24.99515884321329,2.7096682130179275,155.25255248668296,-48.176401560328415,15.759949098702913,50.68867391139485,2.825435396640293,161.88552351436053
752.0,-23.44401292199684,8.286111036217791,24.865264486654574,2.801854298064393,160.5344260896795,-49.26076201517906,12.504119875020992,50.82298385735536,2.8930075747046042,165.75712412995205
753.0,-23.23961320022014,5.933796697040089,23.985194702933935,2.8916027844064662,165.6766355747678,-48.926863688466696,8.991480870826969,49.74620305752237,2.959846666013457,169.58672196843884
754.0,-22.299438377806975,4.092025922807503,22.67178043556657,2.9601082105430176,169.60170736613742,-47.50330710953124,6.238775914572481,47.91123575169703,3.011006528587195,172.51796617438333
755.0,-21.167468579517603,2.8677443578302193,21.360844640761094,3.0069336737081898,172.28460877924707,-45.789134499274056,4.409670938912261,46.0009786415691,3.045584857318428,174.49915847329893
756.0,-20.097034711163108,2.069040371812515,20.203260435926794,3.0390015764150276,174.12196426218503,-44.17417625872868,3.214320114506007,44.29096636940479,3.068955982414666,175.83822530378566
757.0,-19.15665339307679,1.52574958618503,19.217317217088976,3.062114490369784,175.4462366840416,-42.74885985387611,2.4024588490567034,42.816314966701086,3.0854523411739927,176.78339703802874
758.0,-18.334403391374444,1.140660254048744,18.369851755874603,3.0794585357974267,176.4399772867287,-41.50680512391466,1.8245444309383088,41.54688717551649,3.097663215788196,177.48302861758603
759.0,-17.61944494958285,0.8531508862046364,17.64008806004132,3.093209457551665,177.22784706766117,-40.420889112739644,1.3953588461079676,40.44496634902551,3.1070856202615453,178.02289262677414
760.0,-16.987119231417566,0.6340506309127129,16.99894820231409,3.1042845957323033,177.86240574293595,-39.46406964960412,1.0649924160573663,39.4784371797449,3.1146128208894863,178.45416945430338
761.0,-16.428003314294582,0.4580674541751259,16.434388296710292,3.1137165454604507,178.40281665493836,-38.6138393921109,0.8028725559501196,38.622185294734855,3.120803296748073,178.80885759417802
762.0,-15.925698450473535,0.31727143626233484,15.928858474469635,3.1216733091548363,178.85870563320958,-37.85237076108309,0.5893551598714754,37.856958564297855,3.1260240767432115,179.10798625366579
763.0,-15.47418510400844,0.19748165519815017,15.475445183814793,3.1288313395873275,179.2688305666175,-37.16571644675626,0.4111727483487321,37.16799082583928,3.1305298781685624,179.3661496586624
764.0,-15.063939255577386,0.09754593115035104,15.064255079638334,3.1351172844243034,179.62898867602829,-36.54294123017392,0.2588183930489296,36.54385776997997,3.134510189596299,179.59420470461941
765.0,-14.690426762166963,0.007630950104041654,14.690428744117403,3.1410732030972217,179.97023767910966,-35.97532699386235,0.12488083703482278,35.975543742086515,3.1381213763040923,179.80111046200972
766.0,-14.348194057533181,-0.07196071459134035,14.348374509228387,-3.136577380520581,-179.71264602002853,-35.4554702849246,0.0028147806941770195,35.45547039665617,3.141513264410475,179.99545133508607
767.0,-14.031986431249425,-0.14980211210260402,14.03278603412588,-3.1309172996652763,-179.38834727531676,-34.97570448544727,-0.11386105845820124,34.975889818473085,-3.138337232207762,-179.81347809427297
768.0,-13.735815424646852,-0.22518437164960692,13.737661132128773,-3.1252001647359435,-179.06077957295918,-34.52536567864047,-0.23027162596522618,34.526133584077584,-3.1349231163652354,-179.61786366572744
769.0,-13.44954323919346,-0.30018674083672015,13.452892827281003,-3.119276883939596,-178.72140058245756,-34.09149680563815,-0.34394265095762666,34.09323174760621,-3.131504185361671,-179.4219733487768
770.0,-13.17306478234092,-0.365370496024021,13.17813079913519,-3.1138635827445538,-178.41124127074852,-33.67002605268899,-0.4445065969420368,33.67296007932003,-3.1283915715718975,-179.24363371536853
771.0,-12.906810685361183,-0.4199457807044823,12.913640715401877,-3.1090673695023514,-178.13643849432557,-33.266693247214455,-0.5277007294030029,33.270878372295435,-3.125731249180691,-179.09120847020824
772.0,-12.656438109996042,-0.4652672416058718,12.664987139285683,-3.104847890102305,-177.89468013296053,-32.885291657349995,-0.5966801718603606,32.89070438005949,-3.1234503572620085,-178.96052298974226
773.0,-12.418791244864384,-0.5034302462987291,12.428991028897263,-3.1010770555994047,-177.67862723070203,-32.52574703007433,-0.6553854987355128,32.5323492852321,-3.12144563524279,-178.84566087894407
774.0,-12.195243920990116,-0.537513701474246,12.20708381521643,-3.0975454791115236,-177.4762828029188,-32.18649104639485,-0.7065633242458657,32.194245411421356,-3.1196440087705715,-178.74243528582693
775.0,-11.982963758314723,-0.5667971537511014,11.996361091872169,-3.0943276337886574,-177.29191384679265,-31.865698494133493,-0.7519805650706349,31.874570040853342,-3.11799859922859,-178.6481602635008
776.0,-11.781593839733524,-0.5941466857355975,11.79656575824581,-3.09120526250456,-177.11301515014102,-31.561660953906944,-0.7928071462703411,31.571616767922283,-3.116478624828322,-178.56107214539753
777.0,-11.590231747682123,-0.6180225903025581,11.60669737208233,-3.08832039317383,-176.94772431304347,-31.272864726195323,-0.8298579898386141,31.283873360986018,-3.1150628394938664,-178.4799536210367
778.0,-11.407112883791612,-0.6405218780214575,11.425081733615245,-3.085500461084637,-176.7861541058192,-30.99798549693415,-0.8637287899866789,31.010016644477826,-3.1137358317347297,-178.40392167705707
779.0,-11.232932552294022,-0.6609182124808413,11.252359157437855,-3.082822860259832,-176.63273887933713,-30.73586384080544,-0.8948727270230371,30.748888162632824,-3.11248593952168,-178.33230812840304
780.0,-11.06540518952763,-0.6796033039994993,11.086255123315178,-3.0802527637179664,-176.48548319454707,-30.485479610382143,-0.9236455700435601,30.49946865461899,-3.1113040337746534,-178.2645899173162
781.0,-10.90524746334142,-0.6973820383631786,10.927523230089518,-3.077730396633357,-176.34096220621623,-30.245929655982938,-0.9503335140163391,30.260855813121527,-3.110182775386582,-178.20034654393604
782.0,-10.751228702684166,-0.7133315785831492,10.774867078457339,-3.075340914462991,-176.20405496263248,-30.016409368731786,-0.9751711927270609,30.032245840869344,-3.1091161401208094,-178.13923284492745
783.0,-10.602876691984875,-0.7287202460776435,10.627889129195863,-3.072972022521588,-176.06832745226757,-29.796197576946643,-0.9983537985385201,29.8129183467754,-3.1080991031355674,-178.0809609180644
784.0,-10.460337699837998,-0.7428157516786609,10.486679171005187,-3.0706990633171793,-175.93809648284952,-29.58464420340923,-1.020045538257942,29.602223996558692,-3.1071274218472293,-178.02528768121078
785.0,-10.322360947736273,-0.7560040368346755,10.350008581593602,-3.068483736453147,-175.81116760329851,-29.38116008430191,-1.0403857391056173,29.399574323202543,-3.1061974810227717,-177.97200599677245
786.0,-10.189351459874855,-0.7686435078282366,10.218302012319871,-3.0662992986886826,-175.6860085387857,-29.18520847759452,-1.059493341472826,29.204433225475896,-3.1053061803593778,-177.92093823048276
787.0,-10.060644915562872,-0.7801777153789656,10.090849983257852,-3.064200056485189,-175.56573082034978,-28.996297929490623,-1.0774702732235235,29.01630982405348,-3.10445085125761,-177.87193148285675
788.0,-9.935790440534504,-0.791262592365465,9.967247772996002,-3.062122764866409,-175.4467107777758,-28.81397618862865,-1.0944040287998005,28.83475236545499,-3.1036291941015306,-177.82485399560667
789.0,-9.814970300939605,-0.8016719177055593,9.84765555205726,-3.0600950795751256,-175.3305329684045,-28.637824948755252,-1.1103696341762885,28.65934295339043,-3.1028392315264526,-177.77959247408143
790.0,-9.69748300354829,-0.8113209004830447,9.731362607963419,-3.0581239986328743,-175.21759834933482,-28.467455239635534,-1.1254311406113982,28.48969292696765,-3.1020792739919516,-177.73605011474535
791.0,-9.583254530954747,-0.8206050150189576,9.618324178137216,-3.0561719711018376,-175.1057554103131,-28.302503315821912,-1.1396427132708893,28.32543873368993,-3.1013478963108203,-177.69414526038645
792.0,-9.472210974852397,-0.829251888741276,9.508440431905495,-3.0542695305971352,-174.9967535986189,-28.142626936625703,-1.153049365425339,28.16623818924349,-3.1006439241467967,-177.65381062649323
793.0,-9.363855893566495,-0.8373296780968313,9.40121897337264,-3.0524083990960595,-174.89011861848843,-27.98750193660981,-1.1656873664564922,28.011767021879468,-3.099966430119229,-177.61499307806827
794.0,-9.25814521431729,-0.8450312590214176,9.296630068907199,-3.050570505417837,-174.7848150675325,-27.836818984246133,-1.177584340343292,27.861715597577756,-3.0993147394360845,-177.5776539523761
795.0,-9.154936972159808,-0.8521781457264841,9.194513502968627,-3.0487761114830834,-174.68200386828724,-27.69028040098806,-1.1887590273897908,27.715785695349574,-3.0986884464234814,-177.54177000601538
796.0,-9.053878922552219,-0.8588078310509238,9.094518922675883,-3.047020377746178,-174.58140773521384,-27.54759690913016,-1.1992206128320981,27.573687195334593,-3.0980874457934258,-177.5073352064285
797.0,-8.9548602531801,-0.8650227724825283,8.996543033348871,-3.0452933093702,-174.4824540063398,-27.4084841999229,-1.208967457432772,27.435134562282627,-3.097511985107983,-177.47436373787693
798.0,-8.857744612635535,-0.8707197419282546,8.900437769663773,-3.043607065806997,-174.38583936693715,-27.27265921665982,-1.2179850199134046,27.299843007914777,-3.0969627467522622,-177.44289469814743
799.0,-8.762256690136025,-0.8758593167032072,8.805922543748006,-3.0419653975760426,-174.29177870594273,-27.1398359770711,-1.2262426615055413,27.167524140547275,-3.0964409715349612,-177.41299918034156
800.0,-8.668203264824493,-0.880468747698807,8.712805119821533,-3.0403652961797967,-174.20009964914487,-27.009720677666333,-1.2336887511167536,27.037880815999397,-3.095948646337247,-177.3847910243646
801.0,-8.57542290865265,-0.8844739966674542,8.620914818801168,-3.0388155036143796,-174.1113030760257,-26.88200584924918,-1.240243037842823,26.91060090878657,-3.0954887958310806,-177.3584435311543
802.0,-8.483673389947676,-0.8877540541072672,8.529995395537455,-3.0373294635395154,-174.02615925154868,-26.75636343734509,-1.2457846073553762,26.785349795722677,-3.095065944178682,-177.3342159161117
803.0,-8.392685848332444,-0.8901946768867423,8.43976435166037,-3.035919845307474,-173.94539407612803,-26.632436885324353,-1.2501325058272945,26.661761489686146,-3.094686861642415,-177.3124960866965
804.0,-8.30220066567589,-0.8916169994729528,8.349941123558796,-3.0346074493087176,-173.87019932434941,-26.509833199750737,-1.2530136503062523,26.539429147712656,-3.094361809807217,-177.29387198841667
805.0,-8.211929012601281,-0.8917127103434219,8.260201551160279,-3.0334289690789884,-173.80267738094634,-26.388118952785202,-1.2540081681310966,26.417898446925737,-3.09410668208121,-177.27925424647972
806.0,-8.121544972443646,-0.8900005682160509,8.170164854569922,-3.032443054560325,-173.74618864006624,-26.266832853955265,-1.2524543169819862,26.296675645293085,-3.0939467712055544,-177.2700920282064
807.0,-8.030749350518251,-0.88572016975984,8.07944523776037,-3.031745517344862,-173.7062227015669,-26.145553507022285,-1.2472831375199573,26.17528764720088,-3.093923429934242,-177.26875467187173
808.0,-7.9394473270468175,-0.8776327507888697,7.987807152417245,-3.0314988371955742,-173.69208897012305,-26.024136694680827,-1.236751604439567,26.053507349961865,-3.094105129702819,-177.2791653017497
809.0,-7.848250807904193,-0.8638107378521979,7.895644985344616,-3.031969784013356,-173.71907223515709,-25.90342612781771,-1.21815548425783,25.93205329207729,-3.094600465148649,-177.307545932239
810.0,-7.759669012784233,-0.8419573089706874,7.805213340972365,-3.033511202941884,-173.80738903422332,-25.78692940296704,-1.1882735045232637,25.814292978022042,-3.0955447704735417,-177.36165064192707
