wavelength_nm,min_detuning_eV,near_mask,off_mask,abs_Im_over_Re,ratio_valid
979,0.22691553125047537,0,1,0.00044270655628190131,1
980,0.22820781407134638,0,1,0.00043778321420391179,1
981,0.22949746226872936,0,1,0.00043287079894075955,1
982,0.23078448389137218,0,1,0.00042796906034681001,1
983,0.23206888695527095,0,1,0.00042307774924639751,1
984,0.23335067944383669,0,1,0.00041819661744212631,1
985,0.2346298693080604,0,1,0.00041332541772088341,1
986,0.23590646446667685,0,1,0.00040846390385775483,1
987,0.23718047280632959,0,1,0.00040361183061801204,1
988,0.23845190218173218,0,1,0.00039876895375704749,1
989,0.23972076041582957,0,1,0.00039393503001881544,1
990,0.2409870552999589,0,1,0.00038910981713233836,1
991,0.24225079459400956,0,1,0.00038429307380689464,1
992,0.24351198602657997,0,1,0.0003794845597256124,1
993,0.24477063729513726,0,1,0.0003746840355377917,1
994,0.24602675606617241,0,1,0.00036989126284985946,1
995,0.2472803499753562,0,1,0.00036510600421525984,1
996,0.24853142662769412,0,1,0.00036032802312301146,1
997,0.24977999359768055,0,1,0.0003555570839854752,1
998,0.25102605842945036,0,1,0.00035079295212481632,1
999,0.25226962863693236,0,1,0.00034603539375883794,1
1000,0.25351071170399941,0,1,0.00034128417598576732,1
1001,0.25474931508461873,0,1,0.00033653906676818832,1
1002,0.25598544620300134,0,1,0.00033179983491637397,1
1003,0.25721911245375018,0,1,0.00032706625007072291,1
1004,0.25845032120200728,0,1,0.00032233808268358624,1
1005,0.2596790797836015,0,1,0.00031761510400049624,1
1006,0.26090539550519232,0,1,0.00031289708604069423,1
1007,0.26212927564441646,0,1,0.00030818380157716018,1
1008,0.26335072745003107,0,1,0.00030347502411611741,1
1009,0.26456975814205697,0,1,0.00029877052787598258,1
1010,0.26578637491192025,0,1,0.00029407008776590171,1
1011,0.26700058492259493,0,1,0.0002893734793637761,1
1012,0.26821239530874252,0,1,0.00028468047889392592,1
1013,0.26942181317685221,0,1,0.00027999086320433796,1
1014,0.27062884560538003,0,1,0.00027530440974350413,1
1015,0.27183349964488612,0,1,0.0002706208965369861,1
1016,0.2730357823181726,0,1,0.00026594010216352194,1
1017,0.27423570062042035,0,1,0.00026126180573095065,1
1018,0.27543326151932357,0,1,0.00025658578685170986,1
1019,0.27662847195522611,0,1,0.00025191182561813609,1
1020,0.27782133884125426,0,1,0.00024723970257743282,1
1021,0.27901186906345088,0,1,0.00024256919870637811,1
1022,0.28020006948090748,0,1,0.00023790009538587808,1
1023,0.28138594692589569,0,1,0.00023323217437507511,1
1024,0.2825695082039994,0,1,0.00022856521778545665,1
1025,0.28375076009424327,0,1,0.00022389900805456638,1
1026,0.28492970934922357,0,1,0.00021923332791956641,1
1027,0.28610636269523604,0,1,0.00021456796039062738,1
1028,0.28728072683240402,0,1,0.00020990268872401338,1
1029,0.28845280843480592,0,1,0.00020523729639503643,1
1030,0.28962261415060131,0,1,0.00020057156707088976,1
1031,0.29079015060215663,0,1,0.00019590528458306712,1
1032,0.29195542438616995,0,1,0.00019123823289982891,1
1033,0.293118442073796,0,1,0.00018657019609838164,1
1034,0.29427921021076919,0,1,0.00018190095833682339,1
1035,0.29543773531752593,0,1,0.00017723030382602327,1
1036,0.29659402388932765,0,1,0.00017255801680119321,1
1037,0.29774808239638118,0,1,0.00016788388149342788,1
1038,0.29889991728396081,0,1,0.00016320768210089577,1
1039,0.30004953497252673,0,1,0.00015852920275998903,1
1040,0.30119694185784551,0,1,0.00015384822751618891,1
1041,0.30234214431110784,0,1,0.0001491645402947968,1
1042,0.3034851486790473,0,1,0.00014447792487150672,1
1043,0.30462596128405695,0,1,0.00013978816484270062,1
1044,0.30576458842430587,0,1,0.00013509504359564208,1
1045,0.3069010363738558,0,1,0.00013039834427836081,1
1046,0.30803531138277562,0,1,0.00012569784976950983,1
1047,0.30916741967725625,0,1,0.00012099334264787591,1
1048,0.31029736745972469,0,1,0.00011628460516166091,1
1049,0.31142516090895644,0,1,0.00011157141919772862,1
1050,0.31255080618018982,0,1,0.00010685356625043017,1
1051,0.31367430940523633,0,1,0.00010213082739034341,1
1052,0.31479567669259256,0,1,9.7402983232714919e-05,1
1053,0.31591491412755124,0,1,9.2669813905693578e-05,1
1054,0.31703202777231065,0,1,8.7931099018345087e-05,1
1055,0.31814702366608461,0,1,8.3186617628330545e-05,1
1056,0.31925990782521141,0,1,7.8436148209464062e-05,1
1057,0.32037068624326137,0,1,7.3679468618884891e-05,1
1058,0.32147936489114493,0,1,6.8916356064062595e-05,1
1059,0.32258594971721943,0,1,6.4146587069398986e-05,1
1060,0.32369044664739555,0,1,5.9369937442717589e-05,1
1061,0.32479286158524356,0,1,5.4586182241299229e-05,1
1062,0.32589320041209735,0,1,4.9795095737675905e-05,1
1063,0.32699146898716025,0,1,4.4996451385184914e-05,1
1064,0.32808767314760834,0,1,4.0190021783050508e-05,1
1065,0.32918181870869434,0,1,3.5375578641304942e-05,1
1066,0.33027391146384932,0,1,3.0552892745219704e-05,1
