k_per_nm,raw_solver_index,assigned_physical_state,energy_eV,tracking_score,assignment_margin,confidence,dominant_spinor_character,tracking_method,finite_k_overlap_available,kramers_pair_splitting_meV
0.55015729484,11+12,e1,3.10770838812885,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.5925893446997463
0.552009676304,11+12,e1,3.1086821571369,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.595001667599849
0.553862057768,11+12,e1,3.1096583616899,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.597394138399988
0.555714439232,11+12,e1,3.110636995776,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.5997668044001045
0.0,13+14,e2,3.09114845201545,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0036416142611415e-10
0.001852381464,13+14,e2,3.09115018246705,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.012280642100126471
0.003704762928,13+14,e2,3.0911550068766998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.02456104539971804
0.005557144392,13+14,e2,3.0911630489278004,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.03684097179990076
0.007409525856,13+14,e2,3.0911743085512002,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.04912018360014869
0.009261907321,13+14,e2,3.0911887856503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.06139844259989147
0.011114288785,13+14,e2,3.0912064801006,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.07367551119985549
0.012966670249,13+14,e2,3.09122739175005,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.08595115129983455
0.014819051713,13+14,e2,3.0912515204191,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.09822512539958694
0.016671433177,13+14,e2,3.0912788659002004,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.11049719579991901
0.018523814641,13+14,e2,3.0913094279586,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.12276712500014497
0.020376196105,13+14,e2,3.0913432250976998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.13503473799980625
0.022228577569,13+14,e2,3.0913802403184,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.1472997539999632
0.024080959033,13+14,e2,3.09142047123825,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.1595619295002848
0.025933340497,13+14,e2,3.0914639175114003,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.17182102779988995
0.027785721962,13+14,e2,3.09151057876455,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.1840768120997538
0.029638103426,13+14,e2,3.0915604545965003,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.19632904559996334
0.03149048489,13+14,e2,3.09161354457895,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.208577492100126
0.033342866354,13+14,e2,3.0916698482558003,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.2208219153998492
0.035195247818,13+14,e2,3.0917293651435998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.23306207960027692
0.037047629282,13+14,e2,3.09179209473145,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.24529774910009294
0.038900010746,13+14,e2,3.0918580364809998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.25752868839967746
0.04075239221,13+14,e2,3.0919271898265,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.2697546621996949
0.042604773674,13+14,e2,3.0919995541747998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.2819754360001703
0.044457155139,13+14,e2,3.0920751289054,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.29419077479975186
0.046309536603,13+14,e2,3.0921539133705,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.30640044479968154
0.048161918067,13+14,e2,3.0922359068950502,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.31860421169982445
0.050014299531,13+14,e2,3.09232110877665,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.33080184210021457
0.051866680995,13+14,e2,3.09240951828565,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.3429931026999178
0.053719062459,13+14,e2,3.09250113466535,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.35517776070026486
0.055571443923,13+14,e2,3.09259595713175,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.36735558350020625
0.057423825387,13+14,e2,3.0926939848738,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.37952633899962507
0.059276206851,13+14,e2,3.0927952170533,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.3916897955997811
0.061128588316,13+14,e2,3.0928996528050003,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.4038457219999181
0.06298096978,13+14,e2,3.09300729123675,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.4159938872998481
0.064833351244,13+14,e2,3.0931181314293,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.42813406099995177
0.066685732708,13+14,e2,3.0932321724366503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.4402660133000502
0.068538114172,13+14,e2,3.09334941328565,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.45238951469972477
0.070390495636,13+14,e2,3.0934698529765,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.46450433600009333
0.0722428771,13+14,e2,3.0935934904825997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.47661024900014226
0.074095258564,13+14,e2,3.0937203247505503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.4887070254997461
0.075947640028,13+14,e2,3.09385035470025,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5007944379000762
0.077800021492,13+14,e2,3.09398357922505,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5128722595002522
0.079652402957,13+14,e2,3.09411999719145,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5249402637002021
0.081504784421,13+14,e2,3.0942596074398,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5369982246001825
0.083357165885,13+14,e2,3.0944024087836,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5490459170003348
0.085209547349,13+14,e2,3.09454840001,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5610831163997965
0.087061928813,13+14,e2,3.09469757988,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5731095982000056
0.088914310277,13+14,e2,3.0948499471279503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5851251393003132
0.090766691741,13+14,e2,3.095005500462,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.5971295166000701
0.092619073205,13+14,e2,3.0951642385642497,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.6091225077002882
0.094471454669,13+14,e2,3.0953261600905497,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.621103891300212
0.096323836134,13+14,e2,3.0954912636706,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.6330734461998944
0.098176217598,13+14,e2,3.09565954790815,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.6450309521000008
0.100028599062,13+14,e2,3.0958310113809997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.6569761894001935
0.101880980526,13+14,e2,3.09600565264105,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.6689089391000991
0.10373336199,13+14,e2,3.09618347021415,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.6808289828996728
0.105585743454,13+14,e2,3.09636446260065,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.6927361033000068
0.107438124918,13+14,e2,3.0965486282751,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7046300833999375
0.109290506382,13+14,e2,3.0967359656864497,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7165107072997223
0.111142887846,13+14,e2,3.0969264732579997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7283777595996632
0.112995269311,13+14,e2,3.09712013859165,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7402308538999591
0.114847650775,13+14,e2,3.09731694888595,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7520695884997153
0.116700032239,13+14,e2,3.09751692449725,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7638940932999105
0.118552413703,13+14,e2,3.0977200637482003,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7757041564002698
0.120404795167,13+14,e2,3.0979263649363,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7874995661998341
0.122257176631,13+14,e2,3.0981358263339,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.7992801121998738
0.124109558095,13+14,e2,3.0983484461883997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.8110455846002118
0.125961939559,13+14,e2,3.0985642227220502,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.8227957742996672
0.127814321023,13+14,e2,3.09878315413225,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.8345304732997327
0.129666702487,13+14,e2,3.09900523859175,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.8462494741001692
0.131519083952,13+14,e2,3.0992304742482997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.8579525703997781
0.133371465416,13+14,e2,3.0994588592251997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.8696395567997506
0.13522384688,13+14,e2,3.0996903916212,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.8813102281997054
0.137076228344,13+14,e2,3.09992506951035,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.892964381100203
0.138928609808,13+14,e2,3.1001628909425,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9046018125999922
0.140780991272,13+14,e2,3.10040385394315,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9162223204999265
0.142633372736,13+14,e2,3.10064795651345,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9278257039002646
0.1444857542,13+14,e2,3.10089519663055,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9394117627001819
0.146338135664,13+14,e2,3.1011455722475,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9509802975999904
0.148190517129,13+14,e2,3.1013990812934003,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.962531110200171
0.150042898593,13+14,e2,3.10165572167345,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9740640032998016
0.151895280057,13+14,e2,3.10191549126905,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9855787804999849
0.153747661521,13+14,e2,3.1021783879379,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9970752465999766
0.155600042985,13+14,e2,3.1024444095142503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0085532068999647
0.157452424449,13+14,e2,3.10271355380865,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.020012468300191
0.159304805913,13+14,e2,3.1029858186084,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.031452838000213
0.161157187377,13+14,e2,3.1032612016774,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0428741248000861
0.163009568841,13+14,e2,3.1035397007564,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0542761384000343
0.164861950305,13+14,e2,3.1038213135628503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.065658689099802
0.16671433177,13+14,e2,3.10410603779155,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0770215888999957
0.168566713234,13+14,e2,3.1043938711139,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0883646503998534
0.170419094698,13+14,e2,3.1046848111789,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.099687687200035
0.172271476162,13+14,e2,3.1049788556125497,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.1109905141002407
0.174123857626,13+14,e2,3.10527600201845,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.122272946899816
0.17597623909,13+14,e2,3.1055762479775,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.1335348027996517
0.177828620554,13+14,e2,3.1058795910483,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.1447758993998747
0.179681002018,13+14,e2,3.10618602876705,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.1559960561000615
0.181533383482,13+14,e2,3.1064955586478,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.1671950927998331
0.183385764947,13+14,e2,3.1068081781825,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.178372830799912
0.185238146411,13+14,e2,3.1071238848411,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.1895290926000612
0.187090527875,13+14,e2,3.1074426760716998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.200663701599769
0.188942909339,13+14,e2,3.10776454930045,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.2117764823003085
0.190795290803,13+14,e2,3.1080895019321,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.2228672603997737
0.192647672267,13+14,e2,3.10841753134965,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.23393586289966
0.194500053731,13+14,e2,3.1087486349146998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.2449821175999354
0.196352435195,13+14,e2,3.10908280996735,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.2560058534996088
0.198204816659,13+14,e2,3.1094200538267502,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.267006901299883
0.200057198124,13+14,e2,3.1097603637908,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.2779850917996605
0.201909579588,13+14,e2,3.1101037371362,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.288940258000082
0.203761961052,13+14,e2,3.11045017111915,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.2998722336998725
0.205614342516,13+14,e2,3.1107996629747,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.3107808533998622
0.20746672398,13+14,e2,3.1111522099174,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.3216659535997266
0.209319105444,13+14,e2,3.11150780914125,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.332527371100234
0.211171486908,13+14,e2,3.1118664578198,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.3433649448000295
0.213023868372,13+14,e2,3.11222815310615,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.354178514100024
0.214876249836,13+14,e2,3.1125928921333497,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.3649679198999287
0.2167286313,13+14,e2,3.1129606720142498,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.3757330040999882
0.218581012765,13+14,e2,3.1133314898418503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.3864736101001363
0.220433394229,13+14,e2,3.1137053426892,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.3971895822000313
0.222285775693,13+14,e2,3.1140822276096,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.4078807661999093
0.224138157157,13+14,e2,3.11446214163675,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.418547008900095
0.225990538621,13+14,e2,3.1148450817849,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.4291881583998745
0.227842920085,13+14,e2,3.11523104504885,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.4398040641001586
0.229695301549,13+14,e2,3.1156200284041997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.4503945763997272
0.231547683013,13+14,e2,3.11601202880735,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.460959547300078
0.233400064477,13+14,e2,3.11640704319575,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.471498829700213
0.235252445942,13+14,e2,3.1168050684879,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.4820122777998712
0.237104827406,13+14,e2,3.11720610158355,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.4924997473002577
0.23895720887,13+14,e2,3.11761013936375,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.5029610949000016
0.240809590334,13+14,e2,3.1180171786912,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.513396178600246
0.242661971798,13+14,e2,3.1184272164099998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.523804857600286
0.244514353262,13+14,e2,3.1188402493460003,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.5341869925999951
0.246366734726,13+14,e2,3.1192562743069,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.544542445199859
0.24821911619,13+14,e2,3.11967528808255,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.5548710786998932
0.250071497654,13+14,e2,3.1200972874447,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.5651727570000773
0.251923879119,13+14,e2,3.1205222691473,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.5754473461999652
0.253776260583,13+14,e2,3.12095022992675,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.585694712699759
0.255628642047,13+14,e2,3.1213811665019,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.5959147250002026
0.257481023511,13+14,e2,3.1218150755742498,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.6061072522997044
0.259333404975,13+14,e2,3.1222519538279503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.6162721652999146
0.261185786439,13+14,e2,3.12269179792995,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.626409336099588
0.263038167903,13+14,e2,3.1231346045303,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.6365186377997887
0.264890549367,13+14,e2,3.1235803702620997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.646599944999938
0.266742930831,13+14,e2,3.1240290917416997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.6566531333999102
0.268595312295,13+14,e2,3.1244807655688502,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.6666780801002368
0.27044769376,13+14,e2,3.12493538832675,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.6766746636998064
0.272300075224,13+14,e2,3.12539295658225,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.6866427637003412
0.274152456688,13+14,e2,3.1258534668859,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.6965822610002235
0.276004838152,13+14,e2,3.12631691577225,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.7064930381001098
0.277857219616,13+14,e2,3.1267832997597003,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.716374978200097
0.27970960108,13+14,e2,3.1272526153509,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.7262279664000957
0.281561982544,13+14,e2,3.12772485903275,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.7360518886997411
0.283414364008,13+14,e2,3.12820002727655,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.7458466326996103
0.285266745472,13+14,e2,3.1286781165381,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.7556120868000846
0.287119126937,13+14,e2,3.129159123258,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.765348141199663
0.288971508401,13+14,e2,3.1296430438614,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.7750546871999617
