k_per_nm,DeltaE_11,DeltaE_12,DeltaE_21,DeltaE_22
0.3482477152522184,1.60357251479562,1.63858653499362,1.7234372348656202,1.7584512550636202
0.35010009671632597,1.6047481845499643,1.6397622047479643,1.7246129046199645,1.7596269248179646
0.3519524781804335,1.6059300912791323,1.6409441114771324,1.7257948113491326,1.7608088315471326
0.35380485964454106,1.607118234983125,1.642132255181125,1.7269829550531253,1.7619969752511253
0.3556572411086486,1.6083126156619414,1.6433266358599414,1.7281773357319417,1.7631913559299417
0.35750962257275615,1.609513233315582,1.644527253513582,1.7293779533855822,1.7643919735835822
0.3593620040368637,1.6107200879440466,1.6457341081420467,1.730584808014047,1.765598828212047
0.36121438550097124,1.6119331795473355,1.6469471997453355,1.7317978996173358,1.7668119198153358
0.3630667669650788,1.6131525081254485,1.6481665283234486,1.7330172281954488,1.7680312483934488
0.3649191484291863,1.6143780736783857,1.6493920938763857,1.734242793748386,1.769256813946386
0.36677152989329387,1.6156098762061466,1.6506238964041466,1.7354745962761469,1.770488616474147
0.3686239113574014,1.616847915708732,1.6518619359067321,1.7367126357787324,1.7717266559767324
0.37047629282150896,1.6180921921861413,1.6531062123841413,1.7379569122561416,1.7729709324541416
0.3723286742856165,1.6193427056383747,1.6543567258363747,1.739207425708375,1.774221445906375
0.37418105574972405,1.6205994560654322,1.6556134762634322,1.7404641761354325,1.7754781963334325
0.3760334372138316,1.621862443467314,1.656876463665314,1.7417271635373142,1.7767411837353142
0.37788581867793913,1.6231316678440197,1.6581456880420198,1.74299638791402,1.77801040811202
0.3797382001420467,1.6244071291955497,1.6594211493935498,1.74427184926555,1.77928586946355
0.3815905816061542,1.625688827521904,1.660702847719904,1.7455535475919042,1.7805675677899042
0.38344296307026177,1.6269767628230818,1.6619907830210818,1.746841482893082,1.781855503091082
0.3852953445343693,1.6282709350990843,1.6632849552970843,1.748135655169084,1.7831496753670841
0.38714772599847685,1.6295713443499105,1.6645853645479105,1.7494360644199107,1.7844500846179108
0.3890001074625844,1.6308779905755608,1.6658920107735609,1.750742710645561,1.7857567308435611
0.39085248892669194,1.6321908737760353,1.6672048939740354,1.7520555938460356,1.7870696140440356
0.3927048703907995,1.633509993951334,1.668524014149334,1.7533747140213343,1.7883887342193343
0.39455725185490703,1.6348353511014568,1.6698493712994569,1.754700071171457,1.7897140913694571
0.39640963331901463,1.6361669452264038,1.6711809654244039,1.756031665296404,1.7910456854944041
0.3982620147831222,1.6375047763261745,1.6725187965241746,1.7573694963961748,1.7923835165941748
0.4001143962472297,1.6388488444007698,1.6738628645987699,1.75871356447077,1.7937275846687701
0.40196677771133726,1.6401991494501889,1.675213169648189,1.7600638695201891,1.7950778897181892
0.4038191591754448,1.641555691474432,1.676569711672432,1.7614204115444323,1.7964344317424323
0.40567154063955235,1.6429184704734994,1.6779324906714994,1.7627831905435,1.7977972107415001
0.4075239221036599,1.6442874864473909,1.679301506645391,1.7641522065173911,1.7991662267153912
0.40937630356776744,1.6456627393961065,1.6806767595941066,1.7655274594661068,1.8005414796641068
