photon_energy_eV,chi2_real_pm_per_V,chi2_imag_pm_per_V,chi2_abs_real_pm_per_V,chi2_abs_pm_per_V,KK_real_pm_per_V,KK_imag_pm_per_V
1.285399999999999920e+01,9.148649716197897880e-03,6.021095822395428995e-06,9.148649716197897880e-03,9.148651697560836182e-03,9.258338751387724247e-03,-1.501516197983647374e-04
1.285500000000000398e+01,9.147064116104396819e-03,6.019523393500780461e-06,9.147064116104396819e-03,9.147066096775870875e-03,9.256738116804110253e-03,-1.511346893048743896e-04
1.285600000000000165e+01,9.145478928383986295e-03,6.017951512331826954e-06,9.145478928383986295e-03,9.145480908364299680e-03,9.255168237329957151e-03,-1.501812767512372335e-04
1.285699999999999932e+01,9.143894152893638355e-03,6.016380178650066019e-06,9.143894152893638355e-03,9.143896132183091177e-03,9.253568430224382371e-03,-1.511641833447473346e-04
1.285800000000000409e+01,9.142309789490123823e-03,6.014809392216910496e-06,9.142309789490123823e-03,9.142311768089019658e-03,9.251999372240487032e-03,-1.502109338567028912e-04
1.285900000000000176e+01,9.140725838030841488e-03,6.013239152794184886e-06,9.140725838030841488e-03,9.140727815939480444e-03,9.250400392037878491e-03,-1.511936775927389851e-04
1.285999999999999943e+01,9.139142298372596868e-03,6.011669460143532424e-06,9.139142298372596868e-03,9.139144275591280786e-03,9.248832154978851167e-03,-1.502405911140609906e-04
1.286100000000000421e+01,9.137559170372743650e-03,6.010100314026996143e-06,9.137559170372743650e-03,9.137561146901770903e-03,9.247234001104442935e-03,-1.512231720488878305e-04
1.286200000000000188e+01,9.135976453888451643e-03,6.008531714206641100e-06,9.135976453888451643e-03,9.135978429728125808e-03,9.245666584399939505e-03,-1.502702485320747314e-04
1.286299999999999955e+01,9.134394148777313927e-03,6.006963660444479837e-06,9.134394148777313927e-03,9.134396123927931641e-03,9.244069256282886130e-03,-1.512526667134249684e-04
1.286400000000000432e+01,9.132812254896382348e-03,6.005396152502963657e-06,9.132812254896382348e-03,9.132814229358247188e-03,9.242502659360211925e-03,-1.502999061064391533e-04
1.286500000000000199e+01,9.131230772103229171e-03,6.003829190144533700e-06,9.131230772103229171e-03,9.131232745876641244e-03,9.240906156431501553e-03,-1.512821615940181748e-04
1.286599999999999966e+01,9.129649700255280942e-03,6.002262773131690398e-06,9.129649700255280942e-03,9.129651673340540355e-03,9.239340378722404531e-03,-1.503295638420751789e-04
1.286700000000000443e+01,9.128069039210442992e-03,6.000696901226991781e-06,9.128069039210442992e-03,9.128071011607849852e-03,9.237744700408065737e-03,-1.513116566903510252e-04
1.286800000000000210e+01,9.126488788825843496e-03,5.999131574193360104e-06,9.126488788825843496e-03,9.126490760535697910e-03,9.236179741344363245e-03,-1.503592217436213775e-04
1.286899999999999977e+01,9.124908948959446764e-03,5.997566791793753195e-06,9.124908948959446764e-03,9.124910919982047106e-03,9.234584887075288767e-03,-1.513411520038023266e-04
1.286999999999999744e+01,9.123329519469123433e-03,5.996002553791081452e-06,9.123329519469123433e-03,9.123331489804769809e-03,9.233020746088524064e-03,-1.503888798119690175e-04
1.287100000000000222e+01,9.121750500212379847e-03,5.994438859948582224e-06,9.121750500212379847e-03,9.121752469861374099e-03,9.231426715295877258e-03,-1.513706475404477583e-04
1.287199999999999989e+01,9.120171891047412771e-03,5.992875710029525049e-06,9.120171891047412771e-03,9.120173860010051536e-03,9.229863391819888643e-03,-1.504185380485997153e-04
1.287299999999999756e+01,9.118593691831718140e-03,5.991313103797359037e-06,9.118593691831718140e-03,9.118595660108299791e-03,9.228270183931663526e-03,-1.514001433009174585e-04
1.287400000000000233e+01,9.117015902423808438e-03,5.989751041015540072e-06,9.117015902423808438e-03,9.117017870014633082e-03,9.226707677396504131e-03,-1.504481964606310684e-04
1.287500000000000000e+01,9.115438522681446748e-03,5.988189521447834053e-06,9.115438522681446748e-03,9.115440489586811024e-03,9.225115291843827628e-03,-1.514296392852046240e-04
1.287599999999999767e+01,9.113861552462791671e-03,5.986628544858025515e-06,9.113861552462791671e-03,9.113863518682997419e-03,9.223553601685282113e-03,-1.504778550457126893e-04
1.287700000000000244e+01,9.112284991626088543e-03,5.985068111009919319e-06,9.112284991626088543e-03,9.112286957161432402e-03,9.221962037900734849e-03,-1.514591355021095069e-04
1.287800000000000011e+01,9.110708840029516781e-03,5.983508219667603239e-06,9.110708840029516781e-03,9.110710804880297123e-03,9.220401163551867826e-03,-1.505075138072982225e-04
1.287899999999999778e+01,9.109133097531363354e-03,5.981948870595168432e-06,9.109133097531363354e-03,9.109135061697878552e-03,9.218810420968323593e-03,-1.514886319477800995e-04
1.288000000000000256e+01,9.107557763990081767e-03,5.980390063557066896e-06,9.107557763990081767e-03,9.107559727472630193e-03,9.217250361859068500e-03,-1.505371727511774433e-04
1.288100000000000023e+01,9.105982839264021439e-03,5.978831798317499905e-06,9.105982839264021439e-03,9.105984802062899730e-03,9.215660439907987292e-03,-1.515181286295866998e-04
1.288199999999999790e+01,9.104408323211750365e-03,5.977274074641136293e-06,9.104408323211750365e-03,9.104410285327258628e-03,9.214101195480715531e-03,-1.505668318782021279e-04
1.288300000000000267e+01,9.102834215691746333e-03,5.975716892292485657e-06,9.102834215691746333e-03,9.102836177124179473e-03,9.212512093592742021e-03,-1.515476255490661372e-04
1.288400000000000034e+01,9.101260516562650199e-03,5.974160251036459083e-06,9.101260516562650199e-03,9.101262477312306587e-03,9.210953663277749587e-03,-1.505964911894501902e-04
1.288499999999999801e+01,9.099687225683123631e-03,5.972604150637859238e-06,9.099687225683123631e-03,9.099689185750301640e-03,9.209365380887665764e-03,-1.515771227066577305e-04
1.288600000000000279e+01,9.098114342911991365e-03,5.971048590861644645e-06,9.098114342911991365e-03,9.098116302296985897e-03,9.207807764124647382e-03,-1.506261506873990321e-04
1.288700000000000045e+01,9.096541868108074663e-03,5.969493571473092310e-06,9.096541868108074663e-03,9.096543826811182357e-03,9.206220300666746043e-03,-1.516066201034486363e-04
1.288799999999999812e+01,9.094969801129865195e-03,5.967939092237372511e-06,9.094969801129865195e-03,9.094971759151384422e-03,9.204663496886795679e-03,-1.506558103763731295e-04
1.288900000000000290e+01,9.093398141836739335e-03,5.966385152919899474e-06,9.093398141836739335e-03,9.093400099176964999e-03,9.203076851797204957e-03,-1.516361177461142602e-04
1.289000000000000057e+01,9.091826890087438551e-03,5.964831753286197540e-06,9.091826890087438551e-03,9.091828846746669024e-03,9.201520860439623556e-03,-1.506854702581727459e-04
1.289099999999999824e+01,9.090256045741002683e-03,5.963278893101772412e-06,9.090256045741002683e-03,9.090258001719532868e-03,9.199935033151021221e-03,-1.516656156361831647e-04
1.289200000000000301e+01,9.088685608656530551e-03,5.961726572132444892e-06,9.088685608656530551e-03,9.088687563954657087e-03,9.198379853655022989e-03,-1.507151303352560930e-04
1.289300000000000068e+01,9.087115578693363838e-03,5.960174790144169611e-06,9.087115578693363838e-03,9.087117533311381626e-03,9.196794843602045313e-03,-1.516951137761158653e-04
1.289399999999999835e+01,9.085545955710466054e-03,5.958623546902821582e-06,9.085545955710466054e-03,9.085547909648673467e-03,9.195240475402365402e-03,-1.507447906099036272e-04
1.289500000000000313e+01,9.083976739567328068e-03,5.957072842174619711e-06,9.083976739567328068e-03,9.083978692826018275e-03,9.193656282024207510e-03,-1.517246121690596654e-04
1.289600000000000080e+01,9.082407930123159723e-03,5.955522675725718530e-06,9.082407930123159723e-03,9.082409882702631096e-03,9.192102724557872639e-03,-1.507744510862414969e-04
1.289699999999999847e+01,9.080839527237569847e-03,5.953973047322436894e-06,9.080839527237569847e-03,9.080841479138113820e-03,9.190519347287418733e-03,-1.517541108137013251e-04
1.289800000000000324e+01,9.079271530769577464e-03,5.952423956731366407e-06,9.079271530769577464e-03,9.079273481991492409e-03,9.188966599997407461e-03,-1.508041117676586470e-04
1.289900000000000091e+01,9.077703940579190389e-03,5.950875403719044457e-06,9.077703940579190389e-03,9.077705891122769474e-03,9.187384038272931527e-03,-1.517836097171893688e-04
1.289999999999999858e+01,9.076136756525837040e-03,5.949327388052216806e-06,9.076136756525837040e-03,9.076138706391375169e-03,9.185832100595784852e-03,-1.508337726502630898e-04
1.290100000000000335e+01,9.074569978469154002e-03,5.947779909497658015e-06,9.074569978469154002e-03,9.074571927656947812e-03,9.184250353854957194e-03,-1.518131088796421913e-04
1.290200000000000102e+01,9.073003606268687654e-03,5.946232967822435718e-06,9.073003606268687654e-03,9.073005554779028578e-03,9.182699225229695034e-03,-1.508634337447469019e-04
1.290299999999999869e+01,9.071437639784438872e-03,5.944686562793600606e-06,9.071437639784438872e-03,9.071439587617625283e-03,9.181118292909719314e-03,-1.518426083039125997e-04
1.290400000000000347e+01,9.069872078876089344e-03,5.943140694178349062e-06,9.069872078876089344e-03,9.069874026032410941e-03,9.179567972779040935e-03,-1.508930950512021591e-04
1.290500000000000114e+01,9.068306923403664233e-03,5.941595361743962173e-06,9.068306923403664233e-03,9.068308869883417653e-03,9.177987854318213692e-03,-1.518721079931204399e-04
1.290599999999999881e+01,9.066742173227160945e-03,5.940050565257961582e-06,9.066742173227160945e-03,9.066744119030641091e-03,9.176438342120804212e-03,-1.509227565691302370e-04
1.290700000000000358e+01,9.065177828206216065e-03,5.938506304487887566e-06,9.065177828206216065e-03,9.065179773333714372e-03,9.174859036957007385e-03,-1.519016079516567579e-04
1.290800000000000125e+01,9.063613888201278029e-03,5.936962579201493856e-06,9.063613888201278029e-03,9.063615832653089399e-03,9.173310332134532175e-03,-1.509524183037068456e-04
1.290899999999999892e+01,9.062050353072413633e-03,5.935419389166498607e-06,9.062050353072413633e-03,9.062052296848832969e-03,9.171731839707760597e-03,-1.519311081763354357e-04
1.291000000000000369e+01,9.060487222679727837e-03,5.933876734150924905e-06,9.060487222679727837e-03,9.060489165781044837e-03,9.170183941701184199e-03,-1.509820802557108486e-04
1.291100000000000136e+01,9.058924496883429683e-03,5.932334613922746709e-06,9.058924496883429683e-03,9.058926439309940987e-03,9.168606261451800465e-03,-1.519606086756899576e-04
1.291199999999999903e+01,9.057362175544012711e-03,5.930793028250214112e-06,9.057362175544012711e-03,9.057364117296009751e-03,9.167059169705261967e-03,-1.510117424299365881e-04
1.291300000000000381e+01,9.055800258521696372e-03,5.929251976901524687e-06,9.055800258521696372e-03,9.055802199599472316e-03,9.165482301073456933e-03,-1.519901094501466320e-04
1.291400000000000148e+01,9.054238745676977673e-03,5.927711459645228377e-06,9.054238745676977673e-03,9.054240686080823955e-03,9.163936015026243401e-03,-1.510414048266102557e-04
1.291499999999999915e+01,9.052677636870409134e-03,5.926171476249763315e-06,9.052677636870409134e-03,9.052679576600620656e-03,9.162359957451200049e-03,-1.520196105006140473e-04
1.291600000000000392e+01,9.051116931962300410e-03,5.924632026483769227e-06,9.051116931962300410e-03,9.051118871019166873e-03,9.160814476547821800e-03,-1.510710674520262414e-04
1.291700000000000159e+01,9.049556630813603009e-03,5.923093110116158585e-06,9.049556630813603009e-03,9.049558569197419314e-03,9.159239229472518687e-03,-1.520491118319335999e-04
1.291799999999999926e+01,9.047996733284775772e-03,5.921554726915660900e-06,9.047996733284775772e-03,9.047998670995831619e-03,9.157694553157635226e-03,-1.511007303044351849e-04
1.291900000000000404e+01,9.046437239236579386e-03,5.920016876651439366e-06,9.046437239236579386e-03,9.046439176275169677e-03,9.156120116022663930e-03,-1.520786134461436442e-04
1.292000000000000171e+01,9.044878148529941070e-03,5.918479559092530121e-06,9.044878148529941070e-03,9.044880084896355504e-03,9.154576243739455041e-03,-1.511303933889277407e-04
1.292099999999999937e+01,9.043319461025576406e-03,5.916942774008267458e-06,9.043319461025576406e-03,9.043321396720106417e-03,9.153002615985809595e-03,-1.521081153438948641e-04
1.292200000000000415e+01,9.041761176584364040e-03,5.915406521167934851e-06,9.041761176584364040e-03,9.041763111607302797e-03,9.151459547177389145e-03,-1.511600567089769337e-04
1.292300000000000182e+01,9.040203295067463646e-03,5.913870800341081737e-06,9.040203295067463646e-03,9.040205229419100846e-03,9.149886728251477655e-03,-1.521376175282061663e-04
1.292399999999999949e+01,9.038645816335771216e-03,5.912335611297401554e-06,9.038645816335771216e-03,9.038647750016398294e-03,9.148344462364918148e-03,-1.511897202625971017e-04
1.292500000000000426e+01,9.037088740250321522e-03,5.910800953806601290e-06,9.037088740250321522e-03,9.037090673260231646e-03,9.146772451706485646e-03,-1.521671200042140940e-04
1.292600000000000193e+01,9.035532066672413015e-03,5.909266827638467553e-06,9.035532066672413015e-03,9.035533999011895884e-03,9.145230988186965268e-03,-1.512193840573518831e-04
1.292699999999999960e+01,9.033975795463156794e-03,5.907733232562974995e-06,9.033975795463156794e-03,9.033977727132502106e-03,9.143659785239966961e-03,-1.521966227737465039e-04
1.292800000000000438e+01,9.032419926483941514e-03,5.906200168350303248e-06,9.032419926483941514e-03,9.032421857483440703e-03,9.142119123530379268e-03,-1.512490480928954716e-04
1.292900000000000205e+01,9.030864459596030930e-03,5.904667634770601451e-06,9.030864459596030930e-03,9.030866389925973695e-03,9.140548727741247548e-03,-1.522261258373448463e-04
1.292999999999999972e+01,9.029309394660820637e-03,5.903135631594310124e-06,9.029309394660820637e-03,9.029311324321498411e-03,9.139008867290280072e-03,-1.512787123724374037e-04
1.293099999999999739e+01,9.027754731539775618e-03,5.901604158591812187e-06,9.027754731539775618e-03,9.027756660531478100e-03,9.137439278100687248e-03,-1.522556291978127870e-04
1.293200000000000216e+01,9.026200470094388612e-03,5.900073215533576957e-06,9.026200470094388612e-03,9.026202398417405501e-03,9.135900218355287594e-03,-1.513083768986084147e-04
1.293299999999999983e+01,9.024646610186242562e-03,5.898542802190378685e-06,9.024646610186242562e-03,9.024648537840861823e-03,9.134331435212717301e-03,-1.522851328594593788e-04
1.293399999999999750e+01,9.023093151677055723e-03,5.897012918333055994e-06,9.023093151677055723e-03,9.023095078663570523e-03,9.132793175622169746e-03,-1.513380416750043967e-04
1.293500000000000227e+01,9.021540094428376344e-03,5.895483563732647410e-06,9.021540094428376344e-03,9.021542020747074647e-03,9.131225197968505930e-03,-1.523146368203810339e-04
1.293599999999999994e+01,9.019987438301922678e-03,5.893954738160000025e-06,9.019987438301922678e-03,9.019989363953092448e-03,9.129687737978169071e-03,-1.513677067015110477e-04
1.293699999999999761e+01,9.018435183159749513e-03,5.892426441386455603e-06,9.018435183159749513e-03,9.018437108143683920e-03,9.128120565258886557e-03,-1.523441410907566489e-04
1.293800000000000239e+01,9.016883328863550817e-03,5.890898673183140758e-06,9.016883328863550817e-03,9.016885253180534354e-03,9.126583904320088175e-03,-1.513973719838940734e-04
1.293900000000000006e+01,9.015331875275190560e-03,5.889371433321532778e-06,9.015331875275190560e-03,9.015333798925514661e-03,9.125017535985970041e-03,-1.523736456651113551e-04
1.293999999999999773e+01,9.013780822256959452e-03,5.887844721573251252e-06,9.013780822256959452e-03,9.013782745240913816e-03,9.123481673543215251e-03,-1.514270375213896264e-04
1.294100000000000250e+01,9.012230169670482072e-03,5.886318537709814123e-06,9.012230169670482072e-03,9.012232091988352928e-03,9.121916109039476112e-03,-1.524031505522142340e-04
1.294200000000000017e+01,9.010679917378316278e-03,5.884792881503051045e-06,9.010679917378316278e-03,9.010681839030393325e-03,9.120381044543289517e-03,-1.514567033215059421e-04
1.294299999999999784e+01,9.009130065242305224e-03,5.883267752724754402e-06,9.009130065242305224e-03,9.009131986228878161e-03,9.118816283316864835e-03,-1.524326557515996207e-04
1.294400000000000261e+01,9.007580613124684110e-03,5.881743151147062165e-06,9.007580613124684110e-03,9.007582533446039166e-03,9.117282016218379928e-03,-1.514863693787598308e-04
1.294500000000000028e+01,9.006031560887924059e-03,5.880219076542012358e-06,9.006031560887924059e-03,9.006033480544349198e-03,9.115718057718208769e-03,-1.524621612653629798e-04
1.294599999999999795e+01,9.004482908394294965e-03,5.878695528681898808e-06,9.004482908394294965e-03,9.004484827386078152e-03,9.114184587466512069e-03,-1.515160357034696717e-04
1.294700000000000273e+01,9.002934655506136113e-03,5.877172507338939108e-06,9.002934655506136113e-03,9.002936573833565312e-03,9.112621431137588740e-03,-1.524916670979178815e-04
1.294800000000000040e+01,9.001386802086022709e-03,5.875650012285747265e-06,9.001386802086022709e-03,9.001388719749385883e-03,9.111088757184271705e-03,-1.515457022967308612e-04
1.294899999999999807e+01,8.999839347996439753e-03,5.874128043294828862e-06,8.999839347996439753e-03,8.999841264996023132e-03,9.109526402482340593e-03,-1.525211732490906096e-04
1.295000000000000284e+01,8.998292293099834083e-03,5.872606600139018134e-06,8.998292293099834083e-03,8.998294209435929100e-03,9.107994524275863507e-03,-1.515753691550164898e-04
1.295100000000000051e+01,8.996745637259093153e-03,5.871085682590885041e-06,8.996745637259093153e-03,8.996747552931982569e-03,9.106432970643948271e-03,-1.525506797211707822e-04
1.295199999999999818e+01,8.995199380336750539e-03,5.869565290423687333e-06,8.995199380336750539e-03,8.995201295346722317e-03,9.104901887637300781e-03,-1.516050362897930796e-04
1.295300000000000296e+01,8.993653522195620836e-03,5.868045423410304983e-06,8.993653522195620836e-03,8.993655436542962942e-03,9.103341134529872522e-03,-1.525801865217723445e-04
1.295400000000000063e+01,8.992108062698497828e-03,5.866526081323953390e-06,8.992108062698497828e-03,8.992109976383496489e-03,9.101810846175471814e-03,-1.516347036958672209e-04
1.295499999999999829e+01,8.990563001708189173e-03,5.865007263937886917e-06,8.990563001708189173e-03,8.990564914731130619e-03,9.100250893039367114e-03,-1.526096936502422275e-04
1.295600000000000307e+01,8.989018339087870291e-03,5.863488971025637752e-06,8.989018339087870291e-03,8.989020251449040752e-03,9.098721398789066592e-03,-1.516643713802332102e-04
1.295700000000000074e+01,8.987474074700307208e-03,5.861971202360612723e-06,8.987474074700307208e-03,8.987475986399992914e-03,9.097162245074940159e-03,-1.526392011037406887e-04
1.295799999999999841e+01,8.985930208408609426e-03,5.860453957716521897e-06,8.985930208408609426e-03,8.985932119447094871e-03,9.095633544386180769e-03,-1.516940393444579367e-04
1.295900000000000318e+01,8.984386740076018285e-03,5.858937236867168514e-06,8.984386740076018285e-03,8.984388650453593167e-03,9.094075189545604981e-03,-1.526687088945041966e-04
1.296000000000000085e+01,8.982843669565521855e-03,5.857421039586345647e-06,8.982843669565521855e-03,8.982845579282468934e-03,9.092547281866227710e-03,-1.517237075895790360e-04
1.296099999999999852e+01,8.981300996740469028e-03,5.855905365648073378e-06,8.981300996740469028e-03,8.981302905797076269e-03,9.090989725350544226e-03,-1.526982170187024545e-04
1.296200000000000330e+01,8.979758721464101145e-03,5.854390214826592014e-06,8.979758721464101145e-03,8.979760629860651308e-03,9.089462610138376863e-03,-1.517533761218197743e-04
1.296300000000000097e+01,8.978216843599791386e-03,5.852875586895974153e-06,8.978216843599791386e-03,8.978218751336572434e-03,9.087905851399714907e-03,-1.527277254818240192e-04
1.296399999999999864e+01,8.976675363010895581e-03,5.851361481630668472e-06,8.976675363010895581e-03,8.976677270088192009e-03,9.086379528107538933e-03,-1.517830449388917532e-04
1.296500000000000341e+01,8.975134279560960382e-03,5.849847898805115180e-06,8.975134279560960382e-03,8.975136185979056686e-03,9.084823566600720018e-03,-1.527572342830758780e-04
1.296600000000000108e+01,8.973593593113480399e-03,5.848334838193915421e-06,8.973593593113480399e-03,8.973595498872661072e-03,9.083298034683825323e-03,-1.518127140450869226e-04
1.296699999999999875e+01,8.972053303532057794e-03,5.846822299571755044e-06,8.972053303532057794e-03,8.972055208632607332e-03,9.081742869858517100e-03,-1.527867434280987826e-04
1.296800000000000352e+01,8.970513410680270444e-03,5.845310282713446951e-06,8.970513410680270444e-03,8.970515315122475075e-03,9.080218128770897734e-03,-1.518423834457373345e-04
1.296900000000000119e+01,8.968973914421928678e-03,5.843798787393993780e-06,8.968973914421928678e-03,8.968975818206072897e-03,9.078663760083391029e-03,-1.528162529190360379e-04
1.296999999999999886e+01,8.967434814620613842e-03,5.842287813388367677e-06,8.967434814620613842e-03,8.967436717746980410e-03,9.077139809281356900e-03,-1.518720531396401479e-04
1.297100000000000364e+01,8.965896111140288921e-03,5.840777360471823695e-06,8.965896111140288921e-03,8.965898013609162331e-03,9.075586236184424518e-03,-1.528457627551024647e-04
1.297200000000000131e+01,8.964357803844871797e-03,5.839267428419471200e-06,8.964357803844871797e-03,8.964359705656536545e-03,9.074063075124618599e-03,-1.519017231308702554e-04
1.297299999999999898e+01,8.962819892598231780e-03,5.837758017006893893e-06,8.962819892598231780e-03,8.962821793752972360e-03,9.072510297075550567e-03,-1.528752729432248953e-04
1.297400000000000375e+01,8.961282377264286753e-03,5.836249126009506071e-06,8.961282377264286753e-03,8.961284277762385925e-03,9.070987925214451034e-03,-1.519313934223838968e-04
1.297500000000000142e+01,8.959745257707246030e-03,5.834740755203094724e-06,8.959745257707246030e-03,8.959747157548988289e-03,9.069435941663513481e-03,-1.529047834816195731e-04
1.297599999999999909e+01,8.958208533791041372e-03,5.833232904363289296e-06,8.958208533791041372e-03,8.958210432976707743e-03,9.067914358460500701e-03,-1.519610640153762696e-04
1.297700000000000387e+01,8.956672205380027812e-03,5.831725573265902188e-06,8.956672205380027812e-03,8.956674103909904525e-03,9.066363168865778158e-03,-1.529342943783794709e-04
1.297800000000000153e+01,8.955136272338255071e-03,5.830218761687011770e-06,8.955136272338255071e-03,8.955138170212623150e-03,9.064842373776020590e-03,-1.519907349131094398e-04
1.297899999999999920e+01,8.953600734530140631e-03,5.828712469402676084e-06,8.953600734530140631e-03,8.953602631749284571e-03,9.063291977591788132e-03,-1.529638056294396167e-04
1.298000000000000398e+01,8.952065591819959728e-03,5.827206696189134435e-06,8.952065591819959728e-03,8.952067488384162289e-03,9.061771970074097154e-03,-1.520204061181944645e-04
1.298100000000000165e+01,8.950530844072268621e-03,5.825701441822710833e-06,8.950530844072268621e-03,8.950532739981812563e-03,9.060222366760592103e-03,-1.529933172409179466e-04
1.298199999999999932e+01,8.948996491151248872e-03,5.824196706079847873e-06,8.948996491151248872e-03,8.948998386406416955e-03,9.058703146274004608e-03,-1.520500776336873843e-04
1.298300000000000409e+01,8.947462532921491435e-03,5.822692488737110121e-06,8.947462532921491435e-03,8.947464427522566419e-03,9.057154335282494029e-03,-1.530228292156857802e-04
1.298400000000000176e+01,8.945928969247823187e-03,5.821188789571165483e-06,8.945928969247823187e-03,8.945930863195086097e-03,9.055635901287002743e-03,-1.520797494589261854e-04
1.298499999999999943e+01,8.944395799994692836e-03,5.819685608358758096e-06,8.944395799994692836e-03,8.944397693288424697e-03,9.054087882078527133e-03,-1.530523415543451479e-04
1.298600000000000421e+01,8.942863025026701745e-03,5.818182944876926867e-06,8.942863025026701745e-03,8.942864917667185318e-03,9.052570234030310123e-03,-1.521094215995360882e-04
1.298700000000000188e+01,8.941330644208812101e-03,5.816680798902581950e-06,8.941330644208812101e-03,8.941332536196330144e-03,9.051023006062175122e-03,-1.530818542601835675e-04
1.298799999999999955e+01,8.939798657405684246e-03,5.815179170212926576e-06,8.939798657405684246e-03,8.939800548740517785e-03,9.049506143425268753e-03,-1.521390940594913440e-04
1.298900000000000432e+01,8.938267064482207508e-03,5.813678058585185999e-06,8.938267064482207508e-03,8.938268955164639304e-03,9.047959706154226622e-03,-1.531113673374953469e-04
1.299000000000000199e+01,8.936735865303323256e-03,5.812177463796676949e-06,8.936735865303323256e-03,8.936737755333632599e-03,9.046443628388335656e-03,-1.521687668371437760e-04
1.299099999999999966e+01,8.935205059734035310e-03,5.810677385625024480e-06,8.935205059734035310e-03,8.935206949112504959e-03,9.044897981274719126e-03,-1.531408807865591805e-04
1.299200000000000443e+01,8.933674647639295446e-03,5.809177823847663907e-06,8.933674647639295446e-03,8.933676536366204693e-03,9.043382687838273301e-03,-1.521984399358489084e-04
1.299300000000000210e+01,8.932144628884364224e-03,5.807678778242447289e-06,8.932144628884364224e-03,8.932146516959995827e-03,9.041837830339273518e-03,-1.531703946086282974e-04
1.299399999999999977e+01,8.930615003334294033e-03,5.806180248587119956e-06,8.930615003334294033e-03,8.930616890758929019e-03,9.040323320697880860e-03,-1.522281133627111387e-04
1.299499999999999744e+01,8.929085770854258697e-03,5.804682234659596645e-06,8.929085770854258697e-03,8.929087657628174621e-03,9.038779252273611980e-03,-1.531999088083797560e-04
1.299600000000000222e+01,8.927556931309692245e-03,5.803184736237976748e-06,8.927556931309692245e-03,8.927558817433173602e-03,9.037265525884829662e-03,-1.522577871147188513e-04
1.299699999999999989e+01,8.926028484565709520e-03,5.801687753100556166e-06,8.926028484565709520e-03,8.926030370039035600e-03,9.035722245996958418e-03,-1.532294233891864552e-04
1.299799999999999756e+01,8.924500430487827818e-03,5.800191285025478336e-06,8.924500430487827818e-03,8.924502315311277911e-03,9.034209302325093421e-03,-1.522874611967455080e-04
1.299900000000000233e+01,8.922972768941522803e-03,5.798695331791130640e-06,8.922972768941522803e-03,8.922974653115377935e-03,9.032666810433985505e-03,-1.532589383511407961e-04
1.300000000000000000e+01,8.921445499792238915e-03,5.797199893176105441e-06,8.921445499792238915e-03,8.921447383316778376e-03,9.031154648940461702e-03,-1.523171356106731752e-04
1.300099999999999767e+01,8.919918622905521205e-03,5.795704968959028986e-06,8.919918622905521205e-03,8.919920505781026021e-03,9.029612944505154004e-03,-1.532884536987832818e-04
1.300200000000000244e+01,8.918392138146991055e-03,5.794210558918561399e-06,8.918392138146991055e-03,8.918394020373738781e-03,9.028101564657315878e-03,-1.523468103584190748e-04
1.300300000000000011e+01,8.916866045382363520e-03,5.792716662833635553e-06,8.916866045382363520e-03,8.916867926960635182e-03,9.026560647139952182e-03,-1.533179694317947503e-04
1.300399999999999778e+01,8.915340344477315493e-03,5.791223280483274104e-06,8.915340344477315493e-03,8.915342225407390381e-03,9.025050048397416022e-03,-1.523764854453981733e-04
1.300500000000000256e+01,8.913815035297742440e-03,5.789730411646464134e-06,8.913815035297742440e-03,8.913816915579898109e-03,9.023509917260853080e-03,-1.533474855548165627e-04
1.300600000000000023e+01,8.912290117709349008e-03,5.788238056102406175e-06,8.912290117709349008e-03,8.912291997343864750e-03,9.022000099090319788e-03,-1.524061608685391698e-04
1.300699999999999790e+01,8.910765591578131278e-03,5.786746213630573505e-06,8.910765591578131278e-03,8.910767470565288118e-03,9.020460753795660550e-03,-1.533770020701987543e-04
1.300800000000000267e+01,8.909241456769974310e-03,5.785254884010175130e-06,8.909241456769974310e-03,8.909243335110049802e-03,9.018951715659705853e-03,-1.524358366368033747e-04
1.300900000000000034e+01,8.907717713151123984e-03,5.783764067020897778e-06,8.907717713151123984e-03,8.907719590844395685e-03,9.017413155671571284e-03,-1.534065189798983913e-04
1.300999999999999801e+01,8.906194360587316172e-03,5.782273762442368889e-06,8.906194360587316172e-03,8.906196237634065108e-03,9.015904897035256771e-03,-1.524655127487121260e-04
1.301100000000000279e+01,8.904671398944987576e-03,5.780783970054341261e-06,8.904671398944987576e-03,8.904673275345491301e-03,9.014367121815225134e-03,-1.534360362862933190e-04
1.301200000000000045e+01,8.903148828090141215e-03,5.779294689636677807e-06,8.903148828090141215e-03,8.903150703844677286e-03,9.012859642146030595e-03,-1.524951892060596428e-04
1.301299999999999812e+01,8.901626647889120114e-03,5.777805920969471834e-06,8.901626647889120114e-03,8.901628522997967821e-03,9.011322651158181624e-03,-1.534655539904639717e-04
1.301400000000000290e+01,8.900104858208256892e-03,5.776317663832735333e-06,8.900104858208256892e-03,8.900106732671692056e-03,9.009815949921642225e-03,-1.525248660148577991e-04
1.301500000000000057e+01,8.898583458913842531e-03,5.774829918006797085e-06,8.898583458913842531e-03,8.898585332732142708e-03,9.008279742630475456e-03,-1.534950720983873393e-04
1.301599999999999824e+01,8.897062449872223527e-03,5.773342683271823241e-06,8.897062449872223527e-03,8.897064323045669743e-03,9.006773819293214037e-03,-1.525545431743203042e-04
