k_per_nm,state_1_eV,state_2_eV,state_3_eV,state_4_eV,state_5_eV,state_6_eV,state_7_eV,state_8_eV,state_9_eV,state_10_eV,state_11_eV,state_12_eV,state_13_eV,state_14_eV
0.16115718737727999,1.3901006431819001,1.3907501706826,1.4182778342553,1.4205424025903,1.4380391704779001,1.4387653017373001,2.3374581021755998,2.3374853118951999,2.3524808509755002,2.3525070610288998,2.9665017212718001,2.9671198410569,3.1027397646149999,3.1037826387398
0.16300956884139001,1.3899972128002001,1.3906720453846,1.4182964034517,1.4205611046052,1.4379172030598,1.4386701653475,2.3375054862454001,2.3375325897354,2.352697527083,2.3527236239375999,2.9668264361408001,2.9674512282038998,3.1030125626872,3.1040668388256001
0.16486195030549,1.3898927913721,1.3905934082600999,1.4183141604053999,1.4205782612543001,1.4377944071796001,1.4385748808048999,2.3375544147712999,2.337581411195,2.3529156342577,2.3529416172094,2.9671547923416002,2.9677862424399999,3.1032884842183002,3.1043541429074
0.16671433176959999,1.3897873635325,1.3905142535802999,1.418331081124,1.4205938441015,1.4376708062303001,1.4384794792168001,2.3376048868664001,2.3376317754009999,2.3531351704749999,2.3531610388342998,2.9674867861526999,2.9681248799138,3.1035675269971001,3.1046445485860001
0.16856671323371,1.3896809158747001,1.3904345770408999,1.4183471416027,1.4206078249781999,1.4375464240591,1.4383839918275001,2.3376569016276001,2.3376836814641,2.3533561336991999,2.3533818867908001,2.9678224138165001,2.9684671367390001,3.1038496887887002,3.1049380534391
0.17041909469781,1.3895734367115,1.3903543755592001,1.4183623178089,1.4206201760052,1.4374212849707,1.438288449991,2.3377104581353998,2.3377371284791,2.3535785218832999,2.3536041590462,2.9681616715397001,2.9688130089943998,3.1041349673353,3.1052346550225001
0.17227147616192001,1.3894649158701,1.3902736471045001,1.4183765856662001,1.4206308696167,1.4372954137316001,1.4381928851407,2.3377655554544998,2.3377921155245001,2.3538023329690998,2.3538278535566,2.9685045554934,2.9691624927245002,3.1044233603554998,3.1055343508696001
0.17412385762603,1.3893553445174001,1.3901923905568001,1.4183899210394,1.4206398785873999,1.4371688355733001,1.4380973287587999,2.3378221926332001,2.3378486416630002,2.3540275648878999,2.3540529682677001,2.9688510618136998,2.9695155839392999,3.1047148655450001,3.1058371384918999
0.17597623909012999,1.3892447150095999,1.3901106055863,1.4184022997187,1.4206471760599999,1.4370415761955,1.4380018123422,2.3378803687044001,2.3379067059415002,2.3542542155595001,2.3542795011137998,2.969201186601,2.9698722786145999,3.1050094805761002,3.1061430153788998
0.17782862055424001,1.3891330207635,1.3900282925531999,1.4184136974052,1.4206527355772001,1.4369136617686,1.4379063673682,2.3379400826847001,2.3379663073907002,2.3544822828935001,2.3545074500186001,2.9695549259214999,2.9702325726929,3.1053072030986,3.1064519789979999
0.17968100201834999,1.3890202561461,1.3899454524204,1.4184240896956,1.420656531114,1.4367851189359,1.437811025257,2.3380013335749998,2.3380274450258001,2.3547117647882998,2.3547368128952999,2.9699122758063998,2.9705964620824998,3.1056080307389999,3.1067640267951
0.18153338348244999,1.3889064163780001,1.3898620866814,1.4184334520679001,1.4206585371139,1.4366559748159,1.4377158173333999,2.3380641203602002,2.3380901178463001,2.354942659132,2.3549675876462,2.9702732322526,2.9709639426588001,3.1059119611014001,3.1070791561941999
0.18338576494656,1.3887914974518001,1.3897781972959,1.4184417598674,1.4206587285259,1.4365262570024999,1.4376207747862,2.3381284420099999,2.3381543248357999,2.3551749638024,2.3551997721634002,2.9706377912228001,2.9713350102636999,3.1062189917671001,3.1073973645979001
0.18523814641066999,1.3886754960606,1.3896937866368,1.4184489882924001,1.4206570808451999,1.4363959935663999,1.4375259286258999,2.3381942974782,2.3382200649625999,2.3554086766665998,2.3554333643284,2.9710059486460998,2.9717096607065998,3.1065291202948,3.1077186493874001
0.18709052787477001,1.3885584095361001,1.3896088574429999,1.4184551123808999,1.420653570155,1.4362652130542,1.4374313096411,2.3382616857028999,2.3382873371791,2.3556437955814999,2.3556683620127998,2.9713777004175999,2.972087889764,3.1068423442209001,3.1080430079224999
0.18894290933888,1.3884402357951999,1.3895234127787,1.4184601069974001,1.4206481731709,1.4361339444882999,1.4373369483531,2.3383306056069002,2.3383561404226998,2.3558803183939001,2.3559047630775001,2.9717530423988001,2.9724696931802002,3.1071586610592998,3.1083704375416001
