x[nm]                E_1[eV]              E_2[eV]              E_3[eV]              E_4[eV]              E_5[eV]              E_6[eV]              Psi^2_1[nm^-1]       Psi^2_2[nm^-1]       Psi^2_3[nm^-1]       Psi^2_4[nm^-1]       Psi^2_5[nm^-1]       Psi^2_6[nm^-1]      
13.6                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.666130436053       1.5267826592081      1.4089857316922      1.4023422010104      1.4659000551596      1.3099340795613
13.65                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.662601827246       1.5365006472487      1.4091061802578      1.3917498917421      1.4691895478988      1.3086228514444
13.7                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6589328756219      1.5462127364125      1.4092211183176      1.3823239110076      1.4703120096478      1.3068520779298
13.75                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6551294059085      1.5558580104586      1.4093297317287      1.3741947372286      1.4692410470908      1.3046666593928
13.8                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6511974563912      1.5653759722241      1.4094312511475      1.3674748978752      1.4660018426031      1.3021220100979
13.85                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.647143269326       1.5747069230755      1.4095249574797      1.3622574118127      1.4606705621182      1.2992826530951
13.9                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6429732810304      1.5837923373504      1.4096101869732      1.3586145016954      1.4533725641791      1.2962205841498
13.95                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6386941116643      1.5925752294429      1.4096863359205      1.3565965942295      1.4442794522852      1.2930134461922
14                   1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6343125547209      1.601000511229       1.4097528649341      1.3562316221459      1.4336050398461      1.2897425605748
14.05                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6298355662408      1.6090153375909      1.4098093027679      1.3575246375428      1.4216003226206      1.286490865059
14.1                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6252702537694      1.6165694378725      1.4098552496547      1.3604577419528      1.4085475768581      1.2833408108152
14.15                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6206238650728      1.6236154311874      1.4098903801379      1.3649903341012      1.3947537219178      1.2803722717604
