wavelength_nm,real_chi2_pm_per_V,imag_chi2_pm_per_V,abs_chi2_pm_per_V
1599.0,16.038554143737176,1.7651960558624764,16.135400092257438
1600.0,15.889941612644,1.7753572480290942,15.988812895626893
1601.0,15.742230009142446,1.7852552198904463,15.843135480733952
1602.0,15.595285421397664,1.7948733617956099,15.698232313217371
1603.0,15.44896280765141,1.8041874953685932,15.55395590679879
1604.0,15.30310384541831,1.8131636058086207,15.410144371974118
1605.0,15.157534422290485,1.8217547903436806,15.266618495235319
1606.0,15.012061736716072,1.829897121066291,15.123178272461827
1607.0,14.866471009037497,1.8375039936411772,14.979598832719107
1608.0,14.720521874124428,1.8444583514638369,14.835625731894845
1609.0,14.573944672358484,1.8506019155292694,14.690969701239155
1610.0,14.426437140792588,1.8557201868834037,14.545301165298929
1611.0,14.277662551055442,1.8595214976257746,14.398245313993765
1612.0,14.127251363068819,1.8616077735596797,14.24937944536209
1613.0,13.97481034991819,1.8614340443031903,14.098236095961491
1614.0,13.81994654658052,1.8582534931746644,13.944318864513916
1615.0,13.662319243077208,1.851046120493045,13.787143969653401
1616.0,13.50174256167915,1.8384347657166826,13.626330929111255
1617.0,13.33837329278113,1.8186086383062876,13.461780694874626
1618.0,13.173025751958928,1.7893130664855161,13.293992955905644
1619.0,13.007628601529028,1.7480362591265242,13.124558377276436
1620.0,12.845710980315806,1.6926069751988266,12.95674376385895
1621.0,12.69251153439121,1.6223649604389374,12.79577731579891
1622.0,12.554026059757676,1.5395773155048922,12.648077664984987
1623.0,12.434770665265633,1.4499046091736054,12.519015331624672
1624.0,12.33558041651797,1.3607749787509793,12.41040904866461
1625.0,12.253443715849675,1.278517464933094,12.319963060238244
1626.0,12.183409694144052,1.206563333805624,12.243008897074583
1627.0,12.120685516307388,1.1455986595827894,12.174703843382046
1628.0,12.061664134523902,1.09467992651074,12.111237171964135
1629.0,12.004009119837267,1.0522458860753416,12.050039682669048
1630.0,11.94635379032607,1.0166950524249834,11.989538678083637
1631.0,11.887966216339857,0.9866232067030173,11.928837584309827
1632.0,11.828496175343965,0.9608802726753524,11.867460245079545
1633.0,11.76781023891221,0.9385521647912005,11.805178439357928
1634.0,11.705891636955306,0.9189199192580425,11.741904140051108
1635.0,11.642781713468276,0.9014176697175889,11.67762475175283
1636.0,11.578546499950006,0.885596618349334,11.612364979707463
1637.0,11.513258004185715,0.8710962556866876,11.546164668738179
1638.0,11.446983976947905,0.857622014359416,11.479066063404984
1639.0,11.379782504229595,0.8449280299094849,11.411106572953244
1640.0,11.311699310307734,0.8328037305761256,11.342314725860765
1641.0,11.242766556988272,0.8210631830670249,11.272707953527496
1642.0,11.173002451589644,0.8095363317734056,11.20229141094309
1643.0,11.1024112912672,0.7980614360039692,11.131057386254648
1644.0,11.030983770618382,0.7864781232465403,11.058985070339482
1645.0,10.958697523370756,0.7746205381230062,10.986040614653412
1646.0,10.885517999873908,0.7623100810226935,10.912177545531765
1647.0,10.811399937961191,0.7493472019790034,10.837337765690474
1648.0,10.736289910022434,0.735501651092489,10.761453605847553
1649.0,10.66013078737117,0.7205005037524956,10.684451758502458
1650.0,10.58286955242419,0.704013223280318,10.606260537162969
1651.0,10.504470860812715,0.6856331141996952,10.52682292208578
1652.0,10.424940321268114,0.6648550434383586,10.446119515436685
1653.0,10.344363839953372,0.6410509190538697,10.36420809971291
1654.0,10.262972512515269,0.6134484978995504,10.281289989695805
1655.0,10.18124516636112,0.5811282091908373,10.197816586557584
1656.0,10.100057759080014,0.5430703701272361,10.114647406788956
1657.0,10.020866992415321,0.49831191066257163,10.033249226446388
1658.0,9.945850874048297,0.4462894260373646,9.955858770623458
1659.0,9.87781384340945,0.3873882056442442,9.885407222108942
1660.0,9.81960249986227,0.32348769940945754,9.824929391449619
1661.0,9.77304234115999,0.2579825528193475,9.776446777826038
1662.0,9.738026310175501,0.19488861495418527,9.739976282820663
1663.0,9.712562287442575,0.13748749271335592,9.713535350123783
1664.0,9.693735917766935,0.0875037841893316,9.694130850966074
1665.0,9.67875453468534,0.04519331717894902,9.678860045408738
1666.0,9.665487554307505,0.009910384167669999,9.66549263504906
1667.0,9.652531400346975,-0.019351614429163323,9.652550798605793
1668.0,9.639057493038374,-0.043631646634889415,9.639156242881807
1669.0,9.624627227610512,-0.06385484826582893,9.62483904863394
1670.0,9.609044493987215,-0.08079102756062759,9.609384125819943
1671.0,9.592255451358582,-0.09506043868370774,9.592726470150245
1672.0,9.57428553039041,-0.10715590694705947,9.574885158885031
1673.0,9.555201511765661,-0.11746745112051081,9.555923531115218
1674.0,9.535089336717174,-0.12630422476027967,9.535925829009464
1675.0,9.514041441622362,-0.13391244334188315,9.51498382002773
1676.0,9.492149748494917,-0.14048945912265065,9.493189355320828
1677.0,9.469501973192136,-0.14619460961384267,9.470630416406815
1678.0,9.446179858135487,-0.1511575186654392,9.447389190019306
1679.0,9.422258504955714,-0.15548444181004775,9.423541305998253
1680.0,9.397806320822431,-0.15926312921855407,9.399155727405441
1681.0,9.37288529281655,-0.16256657015617312,9.374294992266305
1682.0,9.347551423623813,-0.16545589332006333,9.349015631066507
1683.0,9.32185523239541,-0.16798262818527696,9.323368658221648
1684.0,9.295842266515287,-0.17019048033725662,9.297400079781955
1685.0,9.26955359484083,-0.17211673501521288,9.27115138578261
1686.0,9.243026267618298,-0.17379337444659074,9.244660011102807
1687.0,9.216293736802962,-0.1752479733990887,9.21795975773457
1688.0,9.189386235381765,-0.17650442172396194,9.191081176548924
1689.0,9.162331116971902,-0.17758351103914008,9.164051909522588
1690.0,9.135153158338738,-0.17850341402518352,9.136896994884252
1691.0,9.107874828079373,-0.17928007829734013,9.10963913832135
1692.0,9.080516524876643,-0.17992755190370924,9.082298953596046
1693.0,9.053096788641295,-0.18045825376863017,9.054895175862642
1694.0,9.02563248764473,-0.18088319955005505,9.027444850781835
1695.0,8.998138984470895,-0.18121219118859078,8.999963502264343
1696.0,8.970630283325535,-0.18145397673148347,8.972465281392225
1697.0,8.943119160955984,-0.1816163856966909,8.94496309878423
1698.0,8.91561728316779,-0.18170644421083562,8.917468742405996
1699.0,8.88813530868112,-0.1817304733433207,8.889992982582474
1700.0,8.86068298185183,-0.18169417341688734,8.86254566575159
1701.0,8.833269215588968,-0.18160269656423653,8.835135798303904
1702.0,8.805902165630997,-0.18146070939220396,8.807771621682626
