wavelength_nm,Re_chi2_pm_per_V,Im_chi2_pm_per_V,abs_chi2_pm_per_V,paper_interpolated_pm_per_V,paper_normalized,signed_Re_normalized,abs_Re_envelope_normalized,abs_chi2_normalized
537.0,1.4750580645651827,0.015485882689988847,1.4751393515195337,1199.25,0.30360759493670886,0.020684979174233332,0.020684979174233332,0.018101941858236516
538.0,1.4906759546135269,0.015757628720998448,1.4907592376121164,1219.5,0.3087341772151898,0.02090399138680728,0.02090399138680728,0.018293618847660568
539.0,1.5065006542283759,0.016035045433414757,1.5065859895381266,1239.75,0.31386075949367087,0.021125903723572235,0.021125903723572235,0.01848783435880821
540.0,1.5225358802288516,0.016318278128011253,1.5226233259691337,1260.0,0.3189873417721519,0.02135076830608732,0.02135076830608732,0.018684634024776058
541.0,1.538785438029037,0.016607476654581784,1.5388750542428866,1231.0,0.31164556962025314,0.021578638498293223,0.021578638498293223,0.01888406456671387
542.0,1.5552532243078987,0.01690279558256176,1.5553450730364053,1202.0,0.3043037974683544,0.02180956894395293,0.02180956894395293,0.019086173826626994
543.0,1.5719432297771974,0.0172043943791627,1.5720373751372199,1173.0,0.29696202531645566,0.022043615605466593,0.022043615605466593,0.01929101080138318
544.0,1.58885954205159,0.017512437595400703,1.588956050316975,1144.0,0.289620253164557,0.022280835804119443,0.022280835804119443,0.019498625677975577
545.0,1.6060063486254441,0.01782709506042393,1.606105288311923,1115.0,0.28227848101265823,0.022521288261826138,0.022521288261826138,0.01970906987009738
546.0,1.6233879399610163,0.018148542084564918,1.623489381914975,1086.0,0.2749367088607595,0.022765033144436793,0.022765033144436793,0.019922396056085458
547.0,1.6410087126929687,0.018476959671571338,1.6411127301842914,1057.0,0.26759493670886075,0.023012132106674445,0.023012132106674445,0.020138658218294067
548.0,1.6588731729543889,0.018812534740493148,1.6589798417735895,1028.0,0.260253164556962,0.023262648338776348,0.023262648338776348,0.0203579116839622
549.0,1.6769859398297842,0.019155460357733904,1.677095338389652,999.0,0.2529113924050633,0.023516646614915898,0.023516646614915898,0.02058021316764186
550.0,1.6953517489408052,0.019505935979804472,1.6954639583828064,970.0,0.24556962025316453,0.023774193343485798,0.023774193343485798,0.02080562081525807
551.0,1.713975456170709,0.01986416770734811,1.714090560476399,941.0,0.23822784810126582,0.024035356619326834,0.024035356619326834,0.02103419424987453
552.0,1.7328620415339646,0.02023036855104276,1.7329801276416792,912.0,0.23088607594936708,0.024300206277991954,0.024300206277991954,0.021265994619243653
553.0,1.7520166131977046,0.02060475871002181,1.7521377711248205,883.0,0.22354430379746834,0.024568813952139765,0.024568813952139765,0.021501084645223517
554.0,1.7714444116620396,0.020987565863494033,1.771568734633106,854.0,0.21620253164556963,0.024841253130155738,0.024841253130155738,0.021739528675147994
555.0,1.7911508141067478,0.021379025476286888,1.7912783986878145,825.0,0.2088607594936709,0.025117599217106566,0.025117599217106566,0.02198139273524251
556.0,1.811141338912138,0.02177938111908093,1.811272285151623,796.0,0.20151898734177215,0.025397929598136942,0.025397929598136942,0.022226744586181357
557.0,1.8314216503623941,0.022188884804152657,1.8315560619388551,767.0,0.1941772151898734,0.025682323704425344,0.025682323704425344,0.022475653780888758
558.0,1.851997563540134,0.02260779733749427,1.8521355479173347,738.0,0.18683544303797467,0.025970863081821206,0.025970863081821206,0.022728191724691215
559.0,1.8728750494213937,0.02303638868823425,1.8730167180110762,709.0,0.17949367088607596,0.02626363146229273,0.02626363146229273,0.022984431737934363
560.0,1.8940602401808087,0.02347493837634247,1.8942057085136121,680.0,0.17215189873417722,0.026560714838322293,0.026560714838322293,0.023244449121184646
561.0,1.9155594347172458,0.023923735879666883,1.9157088226222414,656.0,0.1660759493670886,0.026862201540393295,0.026862201540393295,0.02350832122314198
562.0,1.9373791044107973,0.024383081061417688,1.9375325362041358,632.0,0.16,0.027168182317721414,0.027168182317721414,0.023776127511397606
563.0,1.9595258991226119,0.024853284619287448,1.959683503805818,608.0,0.1539240506329114,0.02747875042239121,0.02747875042239121,0.02404794964617849
564.0,1.982006653449746,0.025334668557475758,1.9821685649182257,584.0,0.1478481012658228,0.02779400169706893,0.02779400169706893,0.024323871557228066
565.0,2.004828393247904,0.025827566682970808,2.004994750510269,560.0,0.14177215189873418,0.02811403466647195,0.02811403466647195,0.02460397952398175
566.0,2.0279983424356938,0.02633232512753158,2.0281692898445494,536.0,0.13569620253164555,0.028438950632785967,0.028438950632785967,0.024888362259204988
567.0,2.0515239300948425,0.026849302896912706,2.0516996175897284,512.0,0.12962025316455694,0.028768853775232455,0.028768853775232455,0.025177110996271568
568.0,2.075412797881646,0.027378872448979432,2.0755933812448673,488.0,0.12354430379746835,0.029103851254000664,0.029103851254000664,0.025470319580270243
569.0,2.0996728077659235,0.02792142030247405,2.099858448892054,464.0,0.11746835443037974,0.029444053318772194,0.029444053318772194,0.025768084563139886
570.0,2.124312050114619,0.028477347678317513,2.12450291729453,440.0,0.11139240506329114,0.029789573422078695,0.029789573422078695,0.026070505303044375
571.0,2.1493388521383254,0.029047071175461965,2.1495351203586246,416.0,0.10531645569620253,0.030140528337748832,0.030140528337748832,0.026377684068211914
572.0,2.1747617867201265,0.02963102348345348,2.174963637978988,392.0,0.09924050632911391,0.03049703828471656,0.03049703828471656,0.0266897261454779
573.0,2.2005896816473185,0.030229654134017327,2.200797305287724,368.0,0.0931645569620253,0.030859227056479074,0.030859227056479074,0.027006739953784255
574.0,2.2268316292678767,0.030843430294144977,2.227045222329384,344.0,0.0870886075949367,0.031227222156511004,0.031227222156511004,0.027328837162904535
575.0,2.253496996594944,0.031472837603342504,2.2537167641851625,320.0,0.08101265822784809,0.0316011549399613,0.0316011549399613,0.02765613281768148
576.0,2.2805954358840705,0.03211838105789403,2.2808215915711236,296.0,0.07493670886075948,0.0319811607619796,0.0319811607619796,0.02798874546808145
577.0,2.3081368957095267,0.03278058594520503,2.308369661936866,272.0,0.06886075949367088,0.032367379133041135,0.032367379133041135,0.02832679730538997
