wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_abs_pm_per_V
1591.000000,0.77928471653048392,12.510630487230218,1.0825183479103453,12.557377160919264,495.74537957419113
1592.000000,0.77879521608040192,12.412030894234547,1.0878393878269497,12.459610967166693,491.88572494963864
1593.000000,0.77830633019460127,12.314366938022825,1.0930151113794793,12.362779425273814,488.06296890151759
1594.000000,0.77781805771643653,12.217547326954293,1.0979001248057336,12.266778198468268,484.27299237915753
1595.000000,0.77733039749216293,12.121658685635815,1.102529977623286,12.171695923026018,480.5192946024759
1596.000000,0.77684334837092728,12.026552224824146,1.1069740234720322,12.077390028688502,476.79624712326716
1597.000000,0.77635690920475886,11.932181255531608,1.1111056680330733,11.98380178909828,473.10153151786756
1598.000000,0.77587107884856066,11.83858368177725,1.1149804803671199,11.890973259663918,469.43680806725945
1599.000000,0.77538585616010003,11.74561285114609,1.118609412847744,11.798758759611953,465.79632552503097
1600.000000,0.77490123999999994,11.653257230252109,1.1218932626995666,11.70713665109081,462.1792296630415
1601.000000,0.77441722923173006,11.561498264568568,1.1248896137038293,11.616093093834982,458.58497408950967
1602.000000,0.77393382272159794,11.470206737677962,1.1275523018513995,11.52549421059606,455.0082735425151
1603.000000,0.77345101933873983,11.379384860869331,1.129816821928709,11.435334969422419,451.44892936857019
1604.000000,0.77296881795511219,11.288957541239073,1.1317111037850041,11.345542401768581,447.90406088496451
1605.000000,0.77248721744548277,11.198827824416174,1.1331445315923434,11.256010002234161,444.36946342702441
1606.000000,0.77200621668742209,11.10897821764341,1.1340763382950561,11.1667151025338,440.84424208671436
1607.000000,0.77152581456129432,11.019295213782112,1.1344682694350356,11.07753967552526,437.32373733922435
1608.000000,0.77104600995024875,10.929712412605928,1.1342009365121106,10.9884041237414,433.80480680250645
1609.000000,0.7705668017402113,10.840164481771527,1.1332112322495751,10.899235463497316,430.28456919616934
1610.000000,0.77008818881987573,10.750534505226881,1.1313633164630832,10.809901715645344,426.75781419230674
1611.000000,0.76961017008069521,10.660764555585766,1.1284948686333289,10.720326561171797,423.22152883702529
1612.000000,0.7691327444168734,10.570753816014374,1.124431569598499,10.630389578632204,419.67095908225144
1613.000000,0.76865591072535644,10.480427637883041,1.1188992418389996,10.539985720402594,416.10195781401768
1614.000000,0.76817966790582404,10.38974766365879,1.1115941741531581,10.449042928542045,412.51168029884076
1615.000000,0.76770401486068107,10.298695199520257,1.1020999501361615,10.357497145194476,408.89759763392743
1616.000000,0.76722895049504947,10.207375994606409,1.0898954960669218,10.265398038440308,405.26167063649814
1617.000000,0.76675447371675942,10.116032228690221,1.0743556415975093,10.172922298756225,401.61087476697799
1618.000000,0.76628058343634109,10.025189850391566,1.0547400400968308,10.080521221076692,397.96302643525274
1619.000000,0.76580727856701658,9.9357855024654622,1.0303345184724471,9.9890651600116556,394.35248586407761
1620.000000,0.7653345580246913,9.8492863014199781,1.0006530544209564,9.8999872314393027,390.83583020056722
1621.000000,0.76486242072794564,9.7676713777549526,0.96587956797467778,9.8153108704535832,387.49294146035561
1622.000000,0.76439086559802705,9.6929883456874251,0.92729551923718512,9.737242938821522,384.41094305387674
1623.000000,0.76391989155884155,9.6265565937413129,0.88732707659014887,9.6673647491627399,381.65226270109071
1624.000000,0.7634494975369458,9.5682367715931935,0.84885616743521775,9.6058165561424786,379.22243743424326
1625.000000,0.76297968246153836,9.5165152179963748,0.81416032933379134,9.5512783927711737,377.06935704529627
1626.000000,0.76251044526445255,9.4692726553892328,0.78434181154322014,9.5017007266824169,375.11210923959493
1627.000000,0.76204178488014751,9.4245632052186359,0.75945418370924889,9.4551130223976934,373.27290039461428
1628.000000,0.76157370024570015,9.3809608579893276,0.73896795039969987,9.4100212672897712,371.4927492559504
1629.000000,0.76110619030079796,9.3375583017836199,0.72215127645353838,9.3654416609838371,369.7328169415668
1630.000000,0.76063925398773002,9.2938350616817473,0.70828925056565906,9.3207855793496197,367.96986550223681
1631.000000,0.76017289025137946,9.2495185318127096,0.69676269896708609,9.2757248411657098,366.19093886265188
1632.000000,0.75970709803921566,9.2044843526187066,0.6870671762983207,9.2300917385662622,364.38941618164836
1633.000000,0.75924187630128592,9.1586897491011072,0.67879920151085171,9.1838100087197727,362.56228672331679
1634.000000,0.75877722399020797,9.1121351197054477,0.67163921335164567,9.1368542547575426,360.70854785946824
1635.000000,0.75831314006116202,9.0648403684772632,0.66533170965059318,9.0892242347651191,358.82819003970349
1636.000000,0.75784962347188256,9.016832224729912,0.65967064703357181,9.0409307447566185,356.92163947357608
1637.000000,0.75738667318265118,8.9681367416611177,0.65448617275717291,8.9919869198894187,354.98941471631429
