z_nm,psi_e1_raw,psi_e2_raw,psi_hh1_raw,psi_hh2_raw,psi_e1_normalized,psi_e2_normalized,psi_hh1_normalized,psi_hh2_normalized,psi_e1_times_psi_hh1,psi_e1_z_psi_e1
9.0500000000000007,0.16975216550156103,-0.093394752084342572,0.081492801930579492,-0.16596760718202097,0.16975216550156103,-0.093394752084342572,0.081492801930579492,-0.16596760718202097,0.013833579600505661,0.26078296911684778
9.0999999999999996,0.17703722375586106,-0.096729364490316536,0.08845655651469353,-0.17894260450087102,0.17703722375586106,-0.096729364490316536,0.08845655651469353,-0.17894260450087102,0.015660103188364766,0.28521382521616362
9.1500000000000004,0.18433420193718111,-0.10001922360810953,0.095801653833755565,-0.1924798342351611,0.18433420193718111,-0.10001922360810953,0.095801653833755565,-0.1924798342351611,0.017659521403707419,0.3109087467349298
9.1999999999999993,0.19162030135869113,-0.10325244103792952,0.10351517261742062,-0.2065321148451012,0.19162030135869113,-0.10325244103792952,0.10351517261742062,-0.2065321148451012,0.01983560857214707,0.33780872701371956
9.25,0.19887139662498118,-0.1064167865564595,0.11157854234011065,-0.22104066673860129,0.19887139662498118,-0.1064167865564595,0.11157854234011065,-0.22104066673860129,0.0221897805485574,0.36583594965902783
9.3000000000000007,0.20606201955028125,-0.10949969836065948,0.11996696140696071,-0.23593426529911135,0.20606201955028125,-0.10949969836065948,0.11996696140696071,-0.23593426529911135,0.024720634346828974,0.39489246988060661
9.3499999999999996,0.21316536666798128,-0.11248830523279947,0.12864883350739076,-0.25112848613734146,0.21316536666798128,-0.11248830523279947,0.12864883350739076,-0.25112848613734146,0.027423475766011028,0.42485907766159736
9.4000000000000004,0.22015333510372134,-0.11536946266277946,0.13758523567364081,-0.26652507138591153,0.22015333510372134,-0.11536946266277946,0.13758523567364081,-0.26652507138591153,0.030289848494583521,0.45559441499853942
9.4499999999999993,0.22699659162276137,-0.11812980488326945,0.14672943326156085,-0.28201144811916162,0.22699659162276137,-0.11812980488326945,0.14672943326156085,-0.28201144811916162,0.033307081241113749,0.48693442714891405
9.5,0.23366467958426138,-0.12075581463422944,0.15602645866937093,-0.29746043185201171,0.23366467958426138,-0.12075581463422944,0.15602645866937093,-0.29746043185201171,0.036457872471645558,0.51869223360954764
9.5500000000000007,0.24012616832585143,-0.12323391227181943,0.16541277207044097,-0.31273014943052185,0.24012616832585143,-0.12323391227181943,0.16541277207044097,-0.31273014943052185,0.039719935149432402,0.55065850762686663
9.5999999999999996,0.24634884914766148,-0.12555056557061942,0.17481602369482102,-0.3276642163467719,0.24634884914766148,-0.12555056557061942,0.17481602369482102,-0.3276642163467719,0.043065726249789479,0.58260245257322174
9.6500000000000004,0.25241217800833149,-0.12773415978867941,0.18417290636021108,-0.342126711057332,0.25241217800833149,-0.12773415978867941,0.18417290636021108,-0.342126711057332,0.046487484424505364,0.61481990840667788
9.6999999999999993,0.25841002473087155,-0.12981730485658938,0.19345668479558115,-0.35605252284557204,0.25841002473087155,-0.12981730485658938,0.19345668479558115,-0.35605252284557204,0.049991146702378544,0.64772468654967352
9.75,0.26434083332132163,-0.13179836260523939,0.20266367396663118,-0.36941980674843211,0.26434083332132163,-0.13179836260523939,0.20266367396663118,-0.36941980674843211,0.053572284460299921,0.68129174256985481
9.8000000000000007,0.27020306517709158,-0.13367577514623938,0.21179021931925124,-0.38220759394717224,0.27020306517709158,-0.13367577514623938,0.21179021931925124,-0.38220759394717224,0.057226366434590163,0.71549502502473694
9.8499999999999996,0.27599519948616169,-0.13544806609695936,0.2208326982300913,-0.39439582466048229,0.27599519948616169,-0.13544806609695936,0.2208326982300913,-0.39439582466048229,0.060948764601081395,0.75030749887315096
