x[nm]                Psi_1[nm^-1/2]       Psi_2[nm^-1/2]       Psi_3[nm^-1/2]       Psi_4[nm^-1/2]       Psi_5[nm^-1/2]       Psi_6[nm^-1/2]      
15.25                0.30597094315774     0.12768019027079     -0.4240826211517     0.29736674219699     0.20844837524538     -0.11633571264126
15.3                 0.30058241993345     0.12976589515319     -0.42149012735706    0.30988993346827     0.20223026300134     -0.13702697916033
15.35                0.29511591798524     0.13174955314453     -0.41844526660255    0.32171997549897     0.19540687165495     -0.15718204398429
15.4                 0.28957285546275     0.1336296043116      -0.41495130680433    0.33283040733067     0.18799862374896     -0.17672203811968
15.45                0.28395467037736     0.13540457019676     -0.41101199787699    0.34319637759984     0.18002769231314     -0.19557049941254
15.5                 0.27826282022916     0.13707305498066     -0.40663156770888    0.35279470012441     0.17151793449999     -0.21365367175327
15.55                0.27249878162882     0.13863374657982     -0.40181471762454    0.36160390576566     0.16249482017981     -0.23090079369237
15.6                 0.26666404991456     0.14008541767851     -0.39656661733896    0.36960429044954     0.1529853557089      -0.2472443753379
15.65                0.26076013876415     0.14142692669386     -0.39089289940914    0.3767779592399      0.14301800309899     -0.26262046245079
15.7                 0.25478857980229     0.14265721867361     -0.38479965318895    0.38310886636522     0.1326225948299      -0.2769688867049
15.75                0.24865731107239     0.14379954042828     -0.37819653633012    0.38868997393762     0.12165121751706     -0.29046948049998
15.8                 0.24228921746424     0.14488228955507     -0.37100088993738    0.3936010267334      0.10994741256482     -0.30327004555633
15.85                0.23571765588316     0.14591903185456     -0.36324886230123    0.3978314425787      0.097539456000836    -0.31528673004492
15.9                 0.228975268666       0.14692422064239     -0.35497727330441    0.40137410280147     0.08445822643476     -0.3264388019456
15.95                0.22209378764239     0.14791314492898     -0.34622325622652    0.40422519582385     0.070736956008312    -0.33664904938526
16                   0.21510388654927     0.14890190092089     -0.33702395741286    0.40638409064389     0.056410988667347    -0.34584419382595
16.05                0.20803507775238     0.14990738819246     -0.32741629015972    0.40785324380384     0.041517539990697    -0.35395532007328
16.1                 0.20091564888789     0.15094733185404     -0.31743673814942    0.40863814222176     0.026095451727449    -0.36091832543493
16.15                0.1937726348505      0.15204033210606     -0.30712120292884    0.40874728305836     0.010184933267811    -0.36667438844701
16.2                 0.18663182050617     0.15320594272653     -0.29650488925937    0.40819219062817     -0.0061727184846318  -0.37117045544915
16.25                0.17951776958595     0.15446478030106     -0.28562222166503    0.40698746927126     -0.022935429951615   -0.37435974097961
16.3                 0.17245387540808     0.15583866638236     -0.27450678515895    0.40515089010545     -0.040060701942413   -0.3762022355402
16.35                0.16546242936639     0.1573508052725      -0.26319128292387    0.40270350870623     -0.057506010675648   -0.37666521181513
16.4                 0.158564703503       0.15902600077527     -0.25170750364721    0.39966981004192     -0.075229268554376   -0.37572371799217
16.45                0.15178104394395     0.16089091608879     -0.24008629125229    0.3960778764553      -0.093189354399347   -0.3733610445089
16.5                 0.1451309725096      0.16297438202995     -0.2283575099099     0.39195957416282     -0.1113467226403     -0.36956914841684
16.55                0.13863329441369     0.16530776003784     -0.21654999744268    0.38735075367416     -0.12966410068712    -0.3643490177059
16.6                 0.132306210633       0.16792536794011     -0.20469150053298    0.38229145975627     -0.14810728340957    -0.35771095644969
16.65                0.12616743426398     0.17086497834303     -0.1928085854915     0.37682614711716     -0.16664603342307    -0.3496747705956
16.7                 0.12023431098673     0.17416840179707     -0.18092651871734    0.37100389890977     -0.18525509580446    -0.34026983370729
16.75                0.11457622653843     0.17783769578933     -0.16918052547129    0.36492468349003     -0.20372049901026    -0.32962855524843
16.8                 0.10924274208115     0.18185324622778     -0.1576823341886     0.35866609703194     -0.22182673044495    -0.31789618969349
16.85                0.10421874759547     0.18622287153481     -0.14641510324779    0.35223121581181     -0.23954186770874    -0.30511157176251
16.9                 0.099490009862036    0.19095507952943     -0.13536232931939    0.34562320275989     -0.25683467792495    -0.29131701918384
16.95                0.095043132138163    0.19605908399232     -0.12450782319326    0.33884530590576     -0.27367467280544    -0.27655819262028
17                   0.090865516204194    0.20154482260535     -0.11383568606591    0.33190085678179     -0.29003216240336    -0.26088394453005
17.05                0.086945326672144    0.20742297630063     -0.10333028625321    0.3247932687856      -0.30587830745835    -0.24434615746262
17.1                 0.083271457455479    0.21370499005669     -0.092976236294392   0.3175260355023      -0.32118517024197    -0.22699957232495
17.15                0.079833500305028    0.22040309518225     -0.082758370413711   0.31010272898729     -0.33592576381354    -0.20890160718625
17.2                 0.076621715321915    0.227530333131       -0.072661722306865   0.30252699801044     -0.35007409959988    -0.19011216722135
17.25                0.073627003363952    0.23510058089384     -0.06267150321955    0.29480256626267     -0.36360523321469    -0.17069344642152
17.3                 0.07084088026733     0.24312857801782     -0.052773080286089   0.28693323052566     -0.37649530843708    -0.15070972172924
17.35                0.068255452810571    0.25162995530463     -0.042951955096393   0.27892285880554     -0.38872159927153    -0.13022714027831
17.4                 0.065863396352651    0.2606212652443      -0.033193742459863   0.27077538843174     -0.40026255001523    -0.10931350044346
17.45                0.063657934081938    0.27012001424352     -0.023484149335126   0.26249482412164     -0.4110978132621     -0.088038027424374
17.5                 0.061632817817157    0.28014469671122     -0.013808953894739   0.25408523601213     -0.42120828577655    -0.066471144106763
17.55                0.059798587843649    0.2905965193575      -0.0042512452026546  0.24562703785857     -0.43046435776743    -0.044902295997771
17.6                 0.058156936025953    0.30133815018676     0.005105442997147    0.23718699420826     -0.43872864939704    -0.023623903201502
17.65                0.056688750815197    0.31232290628625     0.014272189084754    0.22874227286459     -0.44595575285159    -0.0027089205731973
17.7                 0.05537687802606     0.32350466928498     0.023256609932698    0.22027553478769     -0.45210746294788    0.017769162571456
17.75                0.054205832479395    0.33483763999344     0.032063301177374    0.21177426498603     -0.45715270487676    0.037737453454309
17.8                 0.053161552320225    0.3462761122389      0.040694206099891    0.20323018232118     -0.46106739867329    0.057124644129209
17.85                0.052231189500466    0.3577742646687      0.049148923973649    0.19463872037796     -0.4638342735577     0.075861864281691
17.9                 0.051402931090745    0.36928597103127     0.05742496759353     0.18599857267976     -0.46544264534389    0.093883407301193
17.95                0.050665847053622    0.38076463094394     0.065517978802919    0.17731129630379     -0.46588816971965    0.11112733974749
18                   0.050009760909977    0.39216302443472     0.073421910118981    0.1685809684566      -0.46517258341541    0.12753600541058
18.05                0.049425140391784    0.40343319461491     0.08112917997473     0.15981389087218     -0.46330344415268    0.14305643591666
18.1                 0.04890300572196     0.41452636370489     0.088630808608414    0.15101833704964     -0.46029387885812    0.15764068023631
18.15                0.048434853614251    0.42539288829899     0.095916541203774    0.14220433740049     -0.45616234800291    0.17124606549832
18.2                 0.048012595458083    0.43598226021448     0.10297496449153     0.13338349736355     -0.45093243213838    0.18383540121135
18.25                0.047628508456386    0.44624315951803     0.10979362263988     0.12456884350125     -0.44463264480379    0.1953771383673
18.3                 0.047275198727737    0.45612356635202     0.11635913786999     0.11577469253783     -0.43729627403356    0.20584549397449
